chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.15948	NC_047151.1	15948	F	250	66.00	34.00
NC_047151.1.15986	NC_047151.1	15986	F	239	65.27	34.73
NC_047151.1.16001	NC_047151.1	16001	F	221	81.90	18.10
NC_047151.1.16115	NC_047151.1	16115	F	50	24.00	76.00
NC_047151.1.16139	NC_047151.1	16139	F	36	50.00	50.00
NC_047151.1.16146	NC_047151.1	16146	F	31	61.29	38.71
NC_047151.1.1698	NC_047151.1	1698	F	63	31.75	68.25
NC_047151.1.1722	NC_047151.1	1722	F	55	61.82	38.18
NC_047151.1.1729	NC_047151.1	1729	F	56	75.00	25.00
NC_047151.1.1810	NC_047151.1	1810	F	51	49.02	50.98
NC_047151.1.1865	NC_047151.1	1865	F	75	69.33	30.67
NC_047151.1.187	NC_047151.1	187	F	872	67.09	32.91
NC_047151.1.1918	NC_047151.1	1918	F	78	65.38	34.62
NC_047151.1.20	NC_047151.1	20	F	34	41.18	58.82
NC_047151.1.2033	NC_047151.1	2033	F	38	34.21	65.79
NC_047151.1.2057	NC_047151.1	2057	F	31	64.52	35.48
NC_047151.1.2064	NC_047151.1	2064	F	31	80.65	19.35
NC_047151.1.2201	NC_047151.1	2201	F	61	73.77	26.23
NC_047151.1.225	NC_047151.1	225	F	1007	78.55	21.45
NC_047151.1.2254	NC_047151.1	2254	F	135	81.48	18.52
NC_047151.1.2369	NC_047151.1	2369	F	94	37.23	62.77
NC_047151.1.2393	NC_047151.1	2393	F	57	59.65	40.35
NC_047151.1.240	NC_047151.1	240	F	912	85.64	14.36
NC_047151.1.2400	NC_047151.1	2400	F	55	70.91	29.09
NC_047151.1.2481	NC_047151.1	2481	F	49	38.78	61.22
NC_047151.1.2537	NC_047151.1	2537	F	572	73.25	26.75
NC_047151.1.2575	NC_047151.1	2575	F	1152	82.99	17.01
NC_047151.1.2590	NC_047151.1	2590	F	993	86.10	13.90
NC_047151.1.2705	NC_047151.1	2705	F	545	33.21	66.79
NC_047151.1.2729	NC_047151.1	2729	F	418	62.20	37.80
NC_047151.1.2736	NC_047151.1	2736	F	419	66.59	33.41
NC_047151.1.2817	NC_047151.1	2817	F	1156	47.75	52.25
NC_047151.1.2872	NC_047151.1	2872	F	1069	65.48	34.52
NC_047151.1.2925	NC_047151.1	2925	F	698	69.77	30.23
NC_047151.1.3041	NC_047151.1	3041	F	260	39.23	60.77
NC_047151.1.3065	NC_047151.1	3065	F	280	55.00	45.00
NC_047151.1.3072	NC_047151.1	3072	F	277	71.48	28.52
NC_047151.1.3153	NC_047151.1	3153	F	312	45.19	54.81
NC_047151.1.3208	NC_047151.1	3208	F	448	73.66	26.34
NC_047151.1.3246	NC_047151.1	3246	F	541	75.42	24.58
NC_047151.1.3261	NC_047151.1	3261	F	499	82.77	17.23
NC_047151.1.3376	NC_047151.1	3376	F	413	40.92	59.08
NC_047151.1.3400	NC_047151.1	3400	F	433	50.12	49.88
NC_047151.1.3407	NC_047151.1	3407	F	438	65.75	34.25
NC_047151.1.3488	NC_047151.1	3488	F	461	45.77	54.23
NC_047151.1.3543	NC_047151.1	3543	F	369	71.54	28.46
NC_047151.1.356	NC_047151.1	356	F	549	30.42	69.58
NC_047151.1.3581	NC_047151.1	3581	F	397	73.55	26.45
NC_047151.1.3596	NC_047151.1	3596	F	348	79.31	20.69
NC_047151.1.3711	NC_047151.1	3711	F	122	34.43	65.57
NC_047151.1.3735	NC_047151.1	3735	F	71	52.11	47.89
NC_047151.1.3742	NC_047151.1	3742	F	60	70.00	30.00
NC_047151.1.380	NC_047151.1	380	F	437	53.55	46.45
NC_047151.1.3823	NC_047151.1	3823	F	30	30.00	70.00
NC_047151.1.387	NC_047151.1	387	F	422	63.03	36.97
NC_047151.1.3879	NC_047151.1	3879	F	102	62.75	37.25
NC_047151.1.3932	NC_047151.1	3932	F	165	76.36	23.64
NC_047151.1.4047	NC_047151.1	4047	F	183	39.89	60.11
NC_047151.1.4071	NC_047151.1	4071	F	181	64.09	35.91
NC_047151.1.4078	NC_047151.1	4078	F	189	76.19	23.81
NC_047151.1.4159	NC_047151.1	4159	F	394	55.33	44.67
NC_047151.1.4179	NC_047151.1	4179	F	356	50.56	49.44
NC_047151.1.4214	NC_047151.1	4214	F	519	74.37	25.63
NC_047151.1.4267	NC_047151.1	4267	F	599	49.42	50.58
NC_047151.1.4382	NC_047151.1	4382	F	532	33.46	66.54
NC_047151.1.44	NC_047151.1	44	F	100	57.00	43.00
NC_047151.1.4406	NC_047151.1	4406	F	443	58.92	41.08
NC_047151.1.4413	NC_047151.1	4413	F	427	62.06	37.94
NC_047151.1.4494	NC_047151.1	4494	F	200	47.50	52.50
NC_047151.1.4549	NC_047151.1	4549	F	121	66.12	33.88
NC_047151.1.4587	NC_047151.1	4587	F	137	57.66	42.34
NC_047151.1.4602	NC_047151.1	4602	F	152	79.61	20.39
NC_047151.1.468	NC_047151.1	468	F	419	44.63	55.37
NC_047151.1.4717	NC_047151.1	4717	F	183	38.25	61.75
NC_047151.1.4741	NC_047151.1	4741	F	136	61.76	38.24
NC_047151.1.4748	NC_047151.1	4748	F	137	64.96	35.04
NC_047151.1.4829	NC_047151.1	4829	F	204	48.53	51.47
NC_047151.1.488	NC_047151.1	488	F	421	34.68	65.32
NC_047151.1.4884	NC_047151.1	4884	F	222	69.82	30.18
NC_047151.1.4937	NC_047151.1	4937	F	162	74.69	25.31
NC_047151.1.5052	NC_047151.1	5052	F	171	36.84	63.16
NC_047151.1.5076	NC_047151.1	5076	F	150	63.33	36.67
NC_047151.1.5083	NC_047151.1	5083	F	140	73.57	26.43
NC_047151.1.51	NC_047151.1	51	F	111	73.87	26.13
NC_047151.1.5164	NC_047151.1	5164	F	93	40.86	59.14
NC_047151.1.5220	NC_047151.1	5220	F	154	71.43	28.57
NC_047151.1.523	NC_047151.1	523	F	419	65.39	34.61
NC_047151.1.5258	NC_047151.1	5258	F	392	71.68	28.32
NC_047151.1.5273	NC_047151.1	5273	F	409	80.93	19.07
NC_047151.1.5388	NC_047151.1	5388	F	418	35.17	64.83
NC_047151.1.5412	NC_047151.1	5412	F	43	44.19	55.81
NC_047151.1.5420	NC_047151.1	5420	F	287	63.41	36.59
NC_047151.1.5501	NC_047151.1	5501	F	359	44.29	55.71
NC_047151.1.5556	NC_047151.1	5556	F	420	70.24	29.76
NC_047151.1.5594	NC_047151.1	5594	F	441	72.56	27.44
NC_047151.1.5609	NC_047151.1	5609	F	416	78.85	21.15
NC_047151.1.5724	NC_047151.1	5724	F	178	38.20	61.80
NC_047151.1.5748	NC_047151.1	5748	F	162	59.88	40.12
NC_047151.1.5755	NC_047151.1	5755	F	162	68.52	31.48
NC_047151.1.576	NC_047151.1	576	F	432	78.94	21.06
NC_047151.1.5836	NC_047151.1	5836	F	149	44.30	55.70
NC_047151.1.5891	NC_047151.1	5891	F	125	72.80	27.20
NC_047151.1.5929	NC_047151.1	5929	F	159	77.99	22.01
NC_047151.1.5944	NC_047151.1	5944	F	190	85.79	14.21
NC_047151.1.6059	NC_047151.1	6059	F	319	31.97	68.03
NC_047151.1.6083	NC_047151.1	6083	F	289	60.21	39.79
NC_047151.1.6090	NC_047151.1	6090	F	287	73.17	26.83
NC_047151.1.6171	NC_047151.1	6171	F	377	47.21	52.79
NC_047151.1.6191	NC_047151.1	6191	F	385	43.38	56.62
NC_047151.1.6226	NC_047151.1	6226	F	397	69.02	30.98
NC_047151.1.6279	NC_047151.1	6279	F	484	75.00	25.00
NC_047151.1.6394	NC_047151.1	6394	F	782	34.27	65.73
NC_047151.1.6425	NC_047151.1	6425	F	672	64.43	35.57
NC_047151.1.6506	NC_047151.1	6506	F	213	52.11	47.89
NC_047151.1.6562	NC_047151.1	6562	F	253	73.12	26.88
NC_047151.1.6600	NC_047151.1	6600	F	482	76.76	23.24
NC_047151.1.6615	NC_047151.1	6615	F	516	80.04	19.96
NC_047151.1.6730	NC_047151.1	6730	F	746	34.32	65.68
NC_047151.1.6754	NC_047151.1	6754	F	585	55.90	44.10
NC_047151.1.6761	NC_047151.1	6761	F	570	63.68	36.32
NC_047151.1.6842	NC_047151.1	6842	F	409	47.19	52.81
NC_047151.1.6862	NC_047151.1	6862	F	383	43.86	56.14
NC_047151.1.6897	NC_047151.1	6897	F	364	71.15	28.85
NC_047151.1.691	NC_047151.1	691	F	634	43.38	56.62
NC_047151.1.6950	NC_047151.1	6950	F	304	71.38	28.62
NC_047151.1.7066	NC_047151.1	7066	F	292	40.41	59.59
NC_047151.1.7090	NC_047151.1	7090	F	282	61.35	38.65
NC_047151.1.7097	NC_047151.1	7097	F	285	69.12	30.88
NC_047151.1.715	NC_047151.1	715	F	539	63.82	36.18
NC_047151.1.7178	NC_047151.1	7178	F	265	45.28	54.72
NC_047151.1.722	NC_047151.1	722	F	530	72.26	27.74
NC_047151.1.7233	NC_047151.1	7233	F	320	75.31	24.69
NC_047151.1.7271	NC_047151.1	7271	F	334	73.95	26.05
NC_047151.1.7286	NC_047151.1	7286	F	309	81.23	18.77
NC_047151.1.7401	NC_047151.1	7401	F	119	34.45	65.55
NC_047151.1.7425	NC_047151.1	7425	F	88	55.68	44.32
NC_047151.1.7432	NC_047151.1	7432	F	88	59.09	40.91
NC_047151.1.7513	NC_047151.1	7513	F	41	43.90	56.10
NC_047151.1.7569	NC_047151.1	7569	F	61	68.85	31.15
NC_047151.1.7622	NC_047151.1	7622	F	81	72.84	27.16
NC_047151.1.7738	NC_047151.1	7738	F	101	30.69	69.31
NC_047151.1.7762	NC_047151.1	7762	F	103	51.46	48.54
NC_047151.1.7769	NC_047151.1	7769	F	104	65.38	34.62
NC_047151.1.7850	NC_047151.1	7850	F	120	48.33	51.67
NC_047151.1.7905	NC_047151.1	7905	F	110	69.09	30.91
NC_047151.1.7958	NC_047151.1	7958	F	119	74.79	25.21
NC_047151.1.803	NC_047151.1	803	F	582	47.42	52.58
NC_047151.1.8074	NC_047151.1	8074	F	303	31.02	68.98
NC_047151.1.8105	NC_047151.1	8105	F	367	61.04	38.96
NC_047151.1.8186	NC_047151.1	8186	F	326	54.29	45.71
NC_047151.1.8206	NC_047151.1	8206	F	296	47.64	52.36
NC_047151.1.8241	NC_047151.1	8241	F	253	71.15	28.85
NC_047151.1.8294	NC_047151.1	8294	F	302	74.17	25.83
NC_047151.1.8409	NC_047151.1	8409	F	169	30.18	69.82
NC_047151.1.8432	NC_047151.1	8432	F	151	49.67	50.33
NC_047151.1.8439	NC_047151.1	8439	F	151	66.23	33.77
NC_047151.1.8520	NC_047151.1	8520	F	343	54.52	45.48
NC_047151.1.8575	NC_047151.1	8575	F	411	74.21	25.79
NC_047151.1.858	NC_047151.1	858	F	698	69.05	30.95
NC_047151.1.8628	NC_047151.1	8628	F	507	78.90	21.10
NC_047151.1.8743	NC_047151.1	8743	F	408	31.62	68.38
NC_047151.1.8767	NC_047151.1	8767	F	330	57.27	42.73
NC_047151.1.8774	NC_047151.1	8774	F	305	63.61	36.39
NC_047151.1.8855	NC_047151.1	8855	F	429	46.15	53.85
NC_047151.1.8910	NC_047151.1	8910	F	539	74.77	25.23
NC_047151.1.896	NC_047151.1	896	F	704	70.03	29.97
NC_047151.1.8963	NC_047151.1	8963	F	415	79.76	20.24
NC_047151.1.9078	NC_047151.1	9078	F	173	32.37	67.63
NC_047151.1.9102	NC_047151.1	9102	F	145	61.38	38.62
NC_047151.1.9109	NC_047151.1	9109	F	155	67.74	32.26
NC_047151.1.911	NC_047151.1	911	F	529	75.61	24.39
NC_047151.1.9190	NC_047151.1	9190	F	396	46.46	53.54
NC_047151.1.9245	NC_047151.1	9245	F	464	64.44	35.56
NC_047151.1.9298	NC_047151.1	9298	F	304	65.13	34.87
NC_047151.1.9414	NC_047151.1	9414	F	142	42.96	57.04
NC_047151.1.9438	NC_047151.1	9438	F	145	67.59	32.41
NC_047151.1.9445	NC_047151.1	9445	F	142	69.72	30.28
NC_047151.1.9526	NC_047151.1	9526	F	160	47.50	52.50
NC_047151.1.9581	NC_047151.1	9581	F	450	76.67	23.33
NC_047151.1.9634	NC_047151.1	9634	F	473	80.34	19.66
NC_047151.1.9748	NC_047151.1	9748	F	293	35.49	64.51
NC_047151.1.9772	NC_047151.1	9772	F	923	54.39	45.61
NC_047151.1.9779	NC_047151.1	9779	F	1090	70.83	29.17
NC_047151.1.9860	NC_047151.1	9860	F	3593	45.14	54.86
NC_047151.1.9880	NC_047151.1	9880	F	4144	10.64	89.36
NC_047151.1.9915	NC_047151.1	9915	F	5549	76.88	23.12
NC_047151.1.9953	NC_047151.1	9953	F	6897	73.29	26.71
NC_047151.1.9968	NC_047151.1	9968	F	6878	82.33	17.67
NC_047151.1.10084	NC_047151.1	10084	R	4960	32.88	67.12
NC_047151.1.10108	NC_047151.1	10108	R	3810	66.56	33.44
NC_047151.1.10109	NC_047151.1	10109	R	22	72.73	27.27
NC_047151.1.10115	NC_047151.1	10115	R	3679	72.33	27.67
NC_047151.1.10196	NC_047151.1	10196	R	740	55.41	44.59
NC_047151.1.10217	NC_047151.1	10217	R	170	58.24	41.76
NC_047151.1.10252	NC_047151.1	10252	R	440	74.09	25.91
NC_047151.1.1027	NC_047151.1	1027	R	324	24.07	75.93
NC_047151.1.10305	NC_047151.1	10305	R	544	86.58	13.42
NC_047151.1.10420	NC_047151.1	10420	R	676	29.59	70.41
NC_047151.1.10444	NC_047151.1	10444	R	576	58.51	41.49
NC_047151.1.10451	NC_047151.1	10451	R	573	68.94	31.06
NC_047151.1.1051	NC_047151.1	1051	R	263	61.98	38.02
NC_047151.1.10532	NC_047151.1	10532	R	288	63.19	36.81
NC_047151.1.10551	NC_047151.1	10551	R	143	26.57	73.43
NC_047151.1.1058	NC_047151.1	1058	R	266	66.17	33.83
NC_047151.1.10586	NC_047151.1	10586	R	443	68.17	31.83
NC_047151.1.10639	NC_047151.1	10639	R	809	84.30	15.70
NC_047151.1.10754	NC_047151.1	10754	R	1494	29.99	70.01
NC_047151.1.10763	NC_047151.1	10763	R	1432	40.15	59.85
NC_047151.1.10785	NC_047151.1	10785	R	1453	64.42	35.58
NC_047151.1.10866	NC_047151.1	10866	R	766	48.17	51.83
NC_047151.1.10921	NC_047151.1	10921	R	390	75.38	24.62
NC_047151.1.10975	NC_047151.1	10975	R	255	83.53	16.47
NC_047151.1.11090	NC_047151.1	11090	R	879	32.54	67.46
NC_047151.1.11099	NC_047151.1	11099	R	897	30.77	69.23
NC_047151.1.11121	NC_047151.1	11121	R	1027	64.56	35.44
NC_047151.1.11202	NC_047151.1	11202	R	1363	59.35	40.65
NC_047151.1.11257	NC_047151.1	11257	R	1427	67.48	32.52
NC_047151.1.11310	NC_047151.1	11310	R	1323	87.60	12.40
NC_047151.1.1139	NC_047151.1	1139	R	243	53.09	46.91
NC_047151.1.11407	NC_047151.1	11407	R	1554	45.37	54.63
NC_047151.1.11425	NC_047151.1	11425	R	1631	22.81	77.19
NC_047151.1.11442	NC_047151.1	11442	R	1678	61.03	38.97
NC_047151.1.11449	NC_047151.1	11449	R	1619	64.85	35.15
NC_047151.1.11456	NC_047151.1	11456	R	1654	54.96	45.04
NC_047151.1.11537	NC_047151.1	11537	R	1128	56.12	43.88
NC_047151.1.11557	NC_047151.1	11557	R	920	42.61	57.39
NC_047151.1.11592	NC_047151.1	11592	R	669	73.54	26.46
NC_047151.1.11630	NC_047151.1	11630	R	294	76.19	23.81
NC_047151.1.11645	NC_047151.1	11645	R	347	91.07	8.93
NC_047151.1.11761	NC_047151.1	11761	R	318	26.42	73.58
NC_047151.1.11770	NC_047151.1	11770	R	295	38.98	61.02
NC_047151.1.11792	NC_047151.1	11792	R	279	64.87	35.13
NC_047151.1.11873	NC_047151.1	11873	R	70	57.14	42.86
NC_047151.1.11928	NC_047151.1	11928	R	39	82.05	17.95
NC_047151.1.1195	NC_047151.1	1195	R	146	61.64	38.36
NC_047151.1.11981	NC_047151.1	11981	R	91	72.53	27.47
NC_047151.1.12096	NC_047151.1	12096	R	364	34.07	65.93
NC_047151.1.12105	NC_047151.1	12105	R	365	41.37	58.63
NC_047151.1.12127	NC_047151.1	12127	R	377	65.52	34.48
NC_047151.1.12208	NC_047151.1	12208	R	333	49.55	50.45
NC_047151.1.12263	NC_047151.1	12263	R	224	76.79	23.21
NC_047151.1.12301	NC_047151.1	12301	R	153	79.74	20.26
NC_047151.1.12316	NC_047151.1	12316	R	118	87.29	12.71
NC_047151.1.12455	NC_047151.1	12455	R	21	61.90	38.10
NC_047151.1.12462	NC_047151.1	12462	R	21	57.14	42.86
NC_047151.1.1248	NC_047151.1	1248	R	132	88.64	11.36
NC_047151.1.12543	NC_047151.1	12543	R	36	41.67	58.33
NC_047151.1.12598	NC_047151.1	12598	R	55	74.55	25.45
NC_047151.1.12651	NC_047151.1	12651	R	90	83.33	16.67
NC_047151.1.12766	NC_047151.1	12766	R	24	16.67	83.33
NC_047151.1.12775	NC_047151.1	12775	R	24	29.17	70.83
NC_047151.1.12797	NC_047151.1	12797	R	29	62.07	37.93
NC_047151.1.12878	NC_047151.1	12878	R	92	48.91	51.09
NC_047151.1.12933	NC_047151.1	12933	R	114	82.46	17.54
NC_047151.1.12986	NC_047151.1	12986	R	88	73.86	26.14
NC_047151.1.13102	NC_047151.1	13102	R	67	32.84	67.16
NC_047151.1.13111	NC_047151.1	13111	R	61	36.07	63.93
NC_047151.1.13133	NC_047151.1	13133	R	61	63.93	36.07
NC_047151.1.13214	NC_047151.1	13214	R	28	64.29	35.71
NC_047151.1.133	NC_047151.1	133	R	961	41.83	58.17
NC_047151.1.13549	NC_047151.1	13549	R	25	48.00	52.00
NC_047151.1.13604	NC_047151.1	13604	R	31	64.52	35.48
NC_047151.1.1364	NC_047151.1	1364	R	157	36.31	63.69
NC_047151.1.13657	NC_047151.1	13657	R	54	81.48	18.52
NC_047151.1.13772	NC_047151.1	13772	R	148	27.70	72.30
NC_047151.1.13781	NC_047151.1	13781	R	146	37.67	62.33
NC_047151.1.13803	NC_047151.1	13803	R	157	61.15	38.85
NC_047151.1.1388	NC_047151.1	1388	R	145	62.07	37.93
NC_047151.1.13884	NC_047151.1	13884	R	124	55.65	44.35
NC_047151.1.13939	NC_047151.1	13939	R	89	71.91	28.09
NC_047151.1.1395	NC_047151.1	1395	R	147	70.07	29.93
NC_047151.1.13992	NC_047151.1	13992	R	52	86.54	13.46
NC_047151.1.14107	NC_047151.1	14107	R	74	24.32	75.68
NC_047151.1.14131	NC_047151.1	14131	R	84	61.90	38.10
NC_047151.1.14138	NC_047151.1	14138	R	86	60.47	39.53
NC_047151.1.14219	NC_047151.1	14219	R	59	57.63	42.37
NC_047151.1.14274	NC_047151.1	14274	R	21	71.43	28.57
NC_047151.1.14442	NC_047151.1	14442	R	133	24.06	75.94
NC_047151.1.14466	NC_047151.1	14466	R	165	46.67	53.33
NC_047151.1.14473	NC_047151.1	14473	R	192	61.46	38.54
NC_047151.1.14554	NC_047151.1	14554	R	274	51.09	48.91
NC_047151.1.14609	NC_047151.1	14609	R	220	65.00	35.00
NC_047151.1.14662	NC_047151.1	14662	R	145	88.97	11.03
NC_047151.1.1476	NC_047151.1	1476	R	161	52.17	47.83
NC_047151.1.14777	NC_047151.1	14777	R	88	26.14	73.86
NC_047151.1.14801	NC_047151.1	14801	R	85	47.06	52.94
NC_047151.1.14808	NC_047151.1	14808	R	79	75.95	24.05
NC_047151.1.14889	NC_047151.1	14889	R	37	67.57	32.43
NC_047151.1.15112	NC_047151.1	15112	R	92	16.30	83.70
NC_047151.1.15136	NC_047151.1	15136	R	116	43.97	56.03
NC_047151.1.15143	NC_047151.1	15143	R	124	63.71	36.29
