chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.1194	NC_047151.1	1194	F	412	62.62	37.38
NC_047151.1.11980	NC_047151.1	11980	F	80	90.00	10.00
NC_047151.1.12095	NC_047151.1	12095	F	300	38.33	61.67
NC_047151.1.12104	NC_047151.1	12104	F	356	45.22	54.78
NC_047151.1.12126	NC_047151.1	12126	F	420	62.86	37.14
NC_047151.1.12207	NC_047151.1	12207	F	496	42.54	57.46
NC_047151.1.12262	NC_047151.1	12262	F	285	60.00	40.00
NC_047151.1.12300	NC_047151.1	12300	F	219	61.19	38.81
NC_047151.1.12315	NC_047151.1	12315	F	135	69.63	30.37
NC_047151.1.12430	NC_047151.1	12430	F	78	32.05	67.95
NC_047151.1.12454	NC_047151.1	12454	F	81	44.44	55.56
NC_047151.1.12461	NC_047151.1	12461	F	86	51.16	48.84
NC_047151.1.1247	NC_047151.1	1247	F	307	70.68	29.32
NC_047151.1.12542	NC_047151.1	12542	F	47	44.68	55.32
NC_047151.1.12650	NC_047151.1	12650	F	35	68.57	31.43
NC_047151.1.12765	NC_047151.1	12765	F	22	18.18	81.82
NC_047151.1.12774	NC_047151.1	12774	F	20	40.00	60.00
NC_047151.1.12796	NC_047151.1	12796	F	23	39.13	60.87
NC_047151.1.12877	NC_047151.1	12877	F	21	23.81	76.19
NC_047151.1.12932	NC_047151.1	12932	F	38	68.42	31.58
NC_047151.1.12985	NC_047151.1	12985	F	47	78.72	21.28
NC_047151.1.13101	NC_047151.1	13101	F	60	11.67	88.33
NC_047151.1.13110	NC_047151.1	13110	F	52	13.46	86.54
NC_047151.1.13132	NC_047151.1	13132	F	42	35.71	64.29
NC_047151.1.132	NC_047151.1	132	F	757	40.55	59.45
NC_047151.1.13213	NC_047151.1	13213	F	20	45.00	55.00
NC_047151.1.13321	NC_047151.1	13321	F	22	72.73	27.27
NC_047151.1.13548	NC_047151.1	13548	F	25	48.00	52.00
NC_047151.1.13603	NC_047151.1	13603	F	34	70.59	29.41
NC_047151.1.1363	NC_047151.1	1363	F	175	26.29	73.71
NC_047151.1.13656	NC_047151.1	13656	F	106	92.45	7.55
NC_047151.1.13771	NC_047151.1	13771	F	233	17.17	82.83
NC_047151.1.13780	NC_047151.1	13780	F	204	23.53	76.47
NC_047151.1.13802	NC_047151.1	13802	F	200	53.00	47.00
NC_047151.1.1387	NC_047151.1	1387	F	172	52.91	47.09
NC_047151.1.13883	NC_047151.1	13883	F	218	54.13	45.87
NC_047151.1.13938	NC_047151.1	13938	F	207	65.70	34.30
NC_047151.1.1394	NC_047151.1	1394	F	172	63.37	36.63
NC_047151.1.13991	NC_047151.1	13991	F	94	65.96	34.04
NC_047151.1.14106	NC_047151.1	14106	F	162	18.52	81.48
NC_047151.1.14130	NC_047151.1	14130	F	192	50.00	50.00
NC_047151.1.14137	NC_047151.1	14137	F	204	56.86	43.14
NC_047151.1.14218	NC_047151.1	14218	F	144	44.44	55.56
NC_047151.1.14273	NC_047151.1	14273	F	30	66.67	33.33
NC_047151.1.14441	NC_047151.1	14441	F	60	23.33	76.67
NC_047151.1.14465	NC_047151.1	14465	F	66	51.52	48.48
NC_047151.1.14472	NC_047151.1	14472	F	72	52.78	47.22
NC_047151.1.14553	NC_047151.1	14553	F	55	49.09	50.91
NC_047151.1.14608	NC_047151.1	14608	F	73	64.38	35.62
NC_047151.1.14661	NC_047151.1	14661	F	88	85.23	14.77
NC_047151.1.1475	NC_047151.1	1475	F	143	41.96	58.04
NC_047151.1.14776	NC_047151.1	14776	F	87	24.14	75.86
NC_047151.1.14800	NC_047151.1	14800	F	87	48.28	51.72
NC_047151.1.14807	NC_047151.1	14807	F	88	60.23	39.77
NC_047151.1.14888	NC_047151.1	14888	F	47	25.53	74.47
NC_047151.1.14943	NC_047151.1	14943	F	28	46.43	53.57
NC_047151.1.14958	NC_047151.1	14958	F	22	27.27	72.73
NC_047151.1.15111	NC_047151.1	15111	F	40	22.50	77.50
NC_047151.1.15135	NC_047151.1	15135	F	41	41.46	58.54
NC_047151.1.15142	NC_047151.1	15142	F	43	51.16	48.84
NC_047151.1.15223	NC_047151.1	15223	F	30	16.67	83.33
NC_047151.1.15278	NC_047151.1	15278	F	80	66.25	33.75
NC_047151.1.1530	NC_047151.1	1530	F	147	65.99	34.01
NC_047151.1.15331	NC_047151.1	15331	F	216	82.41	17.59
NC_047151.1.15446	NC_047151.1	15446	F	632	21.20	78.80
NC_047151.1.15470	NC_047151.1	15470	F	692	47.83	52.17
NC_047151.1.15477	NC_047151.1	15477	F	678	56.93	43.07
NC_047151.1.15558	NC_047151.1	15558	F	407	43.73	56.27
NC_047151.1.15613	NC_047151.1	15613	F	197	61.42	38.58
NC_047151.1.15651	NC_047151.1	15651	F	56	60.71	39.29
NC_047151.1.15666	NC_047151.1	15666	F	42	76.19	23.81
NC_047151.1.1568	NC_047151.1	1568	F	128	75.00	25.00
NC_047151.1.15781	NC_047151.1	15781	F	197	22.34	77.66
NC_047151.1.15805	NC_047151.1	15805	F	209	44.98	55.02
NC_047151.1.15812	NC_047151.1	15812	F	218	55.96	44.04
NC_047151.1.1583	NC_047151.1	1583	F	126	80.95	19.05
NC_047151.1.15893	NC_047151.1	15893	F	228	39.91	60.09
NC_047151.1.15913	NC_047151.1	15913	F	271	23.99	76.01
NC_047151.1.15948	NC_047151.1	15948	F	304	58.22	41.78
NC_047151.1.15986	NC_047151.1	15986	F	296	62.50	37.50
NC_047151.1.16001	NC_047151.1	16001	F	273	82.05	17.95
NC_047151.1.16115	NC_047151.1	16115	F	94	11.70	88.30
NC_047151.1.16139	NC_047151.1	16139	F	67	31.34	68.66
NC_047151.1.16146	NC_047151.1	16146	F	64	34.38	65.62
NC_047151.1.1698	NC_047151.1	1698	F	79	22.78	77.22
NC_047151.1.1722	NC_047151.1	1722	F	67	44.78	55.22
NC_047151.1.1729	NC_047151.1	1729	F	66	53.03	46.97
NC_047151.1.1810	NC_047151.1	1810	F	57	38.60	61.40
NC_047151.1.1865	NC_047151.1	1865	F	87	60.92	39.08
NC_047151.1.187	NC_047151.1	187	F	1241	63.17	36.83
NC_047151.1.1918	NC_047151.1	1918	F	102	78.43	21.57
NC_047151.1.20	NC_047151.1	20	F	52	25.00	75.00
NC_047151.1.2033	NC_047151.1	2033	F	62	24.19	75.81
NC_047151.1.2057	NC_047151.1	2057	F	48	43.75	56.25
NC_047151.1.2064	NC_047151.1	2064	F	44	52.27	47.73
NC_047151.1.2201	NC_047151.1	2201	F	73	65.75	34.25
NC_047151.1.225	NC_047151.1	225	F	1466	81.17	18.83
NC_047151.1.2254	NC_047151.1	2254	F	144	93.06	6.94
NC_047151.1.2369	NC_047151.1	2369	F	102	16.67	83.33
NC_047151.1.2393	NC_047151.1	2393	F	63	44.44	55.56
NC_047151.1.240	NC_047151.1	240	F	1257	87.19	12.81
NC_047151.1.2400	NC_047151.1	2400	F	65	61.54	38.46
NC_047151.1.2481	NC_047151.1	2481	F	55	40.00	60.00
NC_047151.1.2537	NC_047151.1	2537	F	722	73.13	26.87
NC_047151.1.2575	NC_047151.1	2575	F	1488	85.42	14.58
NC_047151.1.2590	NC_047151.1	2590	F	1238	86.51	13.49
NC_047151.1.2705	NC_047151.1	2705	F	671	22.80	77.20
NC_047151.1.2729	NC_047151.1	2729	F	479	56.99	43.01
NC_047151.1.2736	NC_047151.1	2736	F	493	63.89	36.11
NC_047151.1.2817	NC_047151.1	2817	F	1407	44.28	55.72
NC_047151.1.2872	NC_047151.1	2872	F	1316	58.28	41.72
NC_047151.1.2925	NC_047151.1	2925	F	904	74.12	25.88
NC_047151.1.3041	NC_047151.1	3041	F	351	23.65	76.35
NC_047151.1.3065	NC_047151.1	3065	F	342	50.58	49.42
NC_047151.1.3072	NC_047151.1	3072	F	347	61.38	38.62
NC_047151.1.3153	NC_047151.1	3153	F	385	43.38	56.62
NC_047151.1.3208	NC_047151.1	3208	F	597	69.18	30.82
NC_047151.1.3246	NC_047151.1	3246	F	742	79.38	20.62
NC_047151.1.3261	NC_047151.1	3261	F	639	85.13	14.87
NC_047151.1.3376	NC_047151.1	3376	F	584	27.57	72.43
NC_047151.1.3400	NC_047151.1	3400	F	553	43.58	56.42
NC_047151.1.3407	NC_047151.1	3407	F	562	60.85	39.15
NC_047151.1.3488	NC_047151.1	3488	F	599	39.57	60.43
NC_047151.1.3543	NC_047151.1	3543	F	534	67.42	32.58
NC_047151.1.356	NC_047151.1	356	F	799	21.15	78.85
NC_047151.1.3581	NC_047151.1	3581	F	578	72.66	27.34
NC_047151.1.3596	NC_047151.1	3596	F	497	80.48	19.52
NC_047151.1.3711	NC_047151.1	3711	F	150	24.67	75.33
NC_047151.1.3735	NC_047151.1	3735	F	81	45.68	54.32
NC_047151.1.3742	NC_047151.1	3742	F	80	46.25	53.75
NC_047151.1.380	NC_047151.1	380	F	598	43.98	56.02
NC_047151.1.3823	NC_047151.1	3823	F	34	61.76	38.24
NC_047151.1.387	NC_047151.1	387	F	584	50.86	49.14
NC_047151.1.3879	NC_047151.1	3879	F	143	54.55	45.45
NC_047151.1.3932	NC_047151.1	3932	F	229	79.91	20.09
NC_047151.1.4047	NC_047151.1	4047	F	223	21.97	78.03
NC_047151.1.4071	NC_047151.1	4071	F	223	52.02	47.98
NC_047151.1.4078	NC_047151.1	4078	F	222	62.61	37.39
NC_047151.1.4159	NC_047151.1	4159	F	402	50.75	49.25
NC_047151.1.4179	NC_047151.1	4179	F	413	41.89	58.11
NC_047151.1.4214	NC_047151.1	4214	F	512	68.16	31.84
NC_047151.1.4267	NC_047151.1	4267	F	575	62.61	37.39
NC_047151.1.4382	NC_047151.1	4382	F	458	23.36	76.64
NC_047151.1.44	NC_047151.1	44	F	122	41.80	58.20
NC_047151.1.4406	NC_047151.1	4406	F	385	42.86	57.14
NC_047151.1.4413	NC_047151.1	4413	F	384	52.34	47.66
NC_047151.1.4494	NC_047151.1	4494	F	203	47.29	52.71
NC_047151.1.4549	NC_047151.1	4549	F	124	61.29	38.71
NC_047151.1.4587	NC_047151.1	4587	F	145	62.07	37.93
NC_047151.1.4602	NC_047151.1	4602	F	208	79.81	20.19
NC_047151.1.468	NC_047151.1	468	F	567	39.68	60.32
NC_047151.1.4717	NC_047151.1	4717	F	243	30.04	69.96
NC_047151.1.4741	NC_047151.1	4741	F	163	51.53	48.47
NC_047151.1.4748	NC_047151.1	4748	F	163	57.67	42.33
NC_047151.1.4829	NC_047151.1	4829	F	287	39.02	60.98
NC_047151.1.488	NC_047151.1	488	F	563	28.95	71.05
NC_047151.1.4884	NC_047151.1	4884	F	305	65.25	34.75
NC_047151.1.4937	NC_047151.1	4937	F	205	80.49	19.51
NC_047151.1.5052	NC_047151.1	5052	F	231	25.54	74.46
NC_047151.1.5076	NC_047151.1	5076	F	192	53.12	46.88
NC_047151.1.5083	NC_047151.1	5083	F	188	54.79	45.21
NC_047151.1.51	NC_047151.1	51	F	147	48.98	51.02
NC_047151.1.5164	NC_047151.1	5164	F	89	40.45	59.55
NC_047151.1.5220	NC_047151.1	5220	F	207	69.08	30.92
NC_047151.1.523	NC_047151.1	523	F	551	61.16	38.84
NC_047151.1.5258	NC_047151.1	5258	F	552	75.91	24.09
NC_047151.1.5273	NC_047151.1	5273	F	594	81.99	18.01
NC_047151.1.5388	NC_047151.1	5388	F	643	24.73	75.27
NC_047151.1.5412	NC_047151.1	5412	F	46	43.48	56.52
NC_047151.1.5420	NC_047151.1	5420	F	404	58.91	41.09
NC_047151.1.5501	NC_047151.1	5501	F	551	42.29	57.71
NC_047151.1.5556	NC_047151.1	5556	F	651	68.20	31.80
NC_047151.1.5594	NC_047151.1	5594	F	668	70.81	29.19
NC_047151.1.5609	NC_047151.1	5609	F	611	80.03	19.97
NC_047151.1.5724	NC_047151.1	5724	F	229	20.96	79.04
NC_047151.1.5748	NC_047151.1	5748	F	207	48.79	51.21
NC_047151.1.5755	NC_047151.1	5755	F	203	60.10	39.90
NC_047151.1.576	NC_047151.1	576	F	583	80.79	19.21
NC_047151.1.5836	NC_047151.1	5836	F	185	45.95	54.05
NC_047151.1.5891	NC_047151.1	5891	F	149	66.44	33.56
NC_047151.1.5929	NC_047151.1	5929	F	185	73.51	26.49
NC_047151.1.5944	NC_047151.1	5944	F	245	86.12	13.88
NC_047151.1.6059	NC_047151.1	6059	F	443	23.93	76.07
NC_047151.1.6083	NC_047151.1	6083	F	374	50.00	50.00
NC_047151.1.6090	NC_047151.1	6090	F	382	57.59	42.41
NC_047151.1.6171	NC_047151.1	6171	F	478	47.70	52.30
NC_047151.1.6191	NC_047151.1	6191	F	532	36.28	63.72
NC_047151.1.6226	NC_047151.1	6226	F	549	65.76	34.24
NC_047151.1.6279	NC_047151.1	6279	F	688	77.03	22.97
NC_047151.1.6394	NC_047151.1	6394	F	1177	21.84	78.16
NC_047151.1.6425	NC_047151.1	6425	F	998	56.91	43.09
NC_047151.1.6506	NC_047151.1	6506	F	268	48.13	51.87
NC_047151.1.6562	NC_047151.1	6562	F	321	72.90	27.10
NC_047151.1.6600	NC_047151.1	6600	F	624	75.96	24.04
NC_047151.1.6615	NC_047151.1	6615	F	686	86.01	13.99
NC_047151.1.6730	NC_047151.1	6730	F	1041	19.69	80.31
NC_047151.1.6754	NC_047151.1	6754	F	792	47.98	52.02
NC_047151.1.6761	NC_047151.1	6761	F	774	55.17	44.83
NC_047151.1.6842	NC_047151.1	6842	F	454	44.27	55.73
NC_047151.1.6862	NC_047151.1	6862	F	455	40.66	59.34
NC_047151.1.6897	NC_047151.1	6897	F	454	61.45	38.55
NC_047151.1.691	NC_047151.1	691	F	908	29.30	70.70
NC_047151.1.6950	NC_047151.1	6950	F	395	76.96	23.04
NC_047151.1.7066	NC_047151.1	7066	F	417	24.46	75.54
NC_047151.1.7090	NC_047151.1	7090	F	397	48.36	51.64
NC_047151.1.7097	NC_047151.1	7097	F	394	59.14	40.86
NC_047151.1.715	NC_047151.1	715	F	778	57.58	42.42
NC_047151.1.7178	NC_047151.1	7178	F	391	40.15	59.85
NC_047151.1.722	NC_047151.1	722	F	741	69.77	30.23
NC_047151.1.7233	NC_047151.1	7233	F	481	65.49	34.51
NC_047151.1.7271	NC_047151.1	7271	F	511	73.19	26.81
NC_047151.1.7286	NC_047151.1	7286	F	468	83.76	16.24
NC_047151.1.7401	NC_047151.1	7401	F	191	21.47	78.53
NC_047151.1.7425	NC_047151.1	7425	F	134	44.78	55.22
NC_047151.1.7432	NC_047151.1	7432	F	129	54.26	45.74
NC_047151.1.7513	NC_047151.1	7513	F	53	41.51	58.49
NC_047151.1.7569	NC_047151.1	7569	F	68	66.18	33.82
NC_047151.1.7622	NC_047151.1	7622	F	81	83.95	16.05
NC_047151.1.7738	NC_047151.1	7738	F	134	19.40	80.60
NC_047151.1.7762	NC_047151.1	7762	F	149	43.62	56.38
NC_047151.1.7769	NC_047151.1	7769	F	149	57.05	42.95
NC_047151.1.7850	NC_047151.1	7850	F	151	45.03	54.97
NC_047151.1.7905	NC_047151.1	7905	F	130	63.08	36.92
NC_047151.1.7958	NC_047151.1	7958	F	155	87.10	12.90
NC_047151.1.803	NC_047151.1	803	F	864	42.71	57.29
NC_047151.1.8074	NC_047151.1	8074	F	456	21.27	78.73
NC_047151.1.8105	NC_047151.1	8105	F	505	53.07	46.93
NC_047151.1.8186	NC_047151.1	8186	F	457	46.17	53.83
NC_047151.1.8206	NC_047151.1	8206	F	411	38.69	61.31
NC_047151.1.8241	NC_047151.1	8241	F	361	65.10	34.90
NC_047151.1.8294	NC_047151.1	8294	F	390	75.64	24.36
NC_047151.1.8409	NC_047151.1	8409	F	289	20.42	79.58
NC_047151.1.8432	NC_047151.1	8432	F	256	44.53	55.47
NC_047151.1.8439	NC_047151.1	8439	F	245	55.51	44.49
NC_047151.1.8520	NC_047151.1	8520	F	483	47.62	52.38
NC_047151.1.8575	NC_047151.1	8575	F	575	67.13	32.87
NC_047151.1.858	NC_047151.1	858	F	1034	65.47	34.53
NC_047151.1.8628	NC_047151.1	8628	F	676	81.80	18.20
NC_047151.1.8743	NC_047151.1	8743	F	509	22.59	77.41
NC_047151.1.8767	NC_047151.1	8767	F	429	49.18	50.82
NC_047151.1.8774	NC_047151.1	8774	F	407	56.02	43.98
NC_047151.1.8855	NC_047151.1	8855	F	628	41.72	58.28
NC_047151.1.8910	NC_047151.1	8910	F	771	73.67	26.33
NC_047151.1.896	NC_047151.1	896	F	1005	69.95	30.05
NC_047151.1.8963	NC_047151.1	8963	F	563	83.13	16.87
NC_047151.1.9078	NC_047151.1	9078	F	228	24.12	75.88
NC_047151.1.9102	NC_047151.1	9102	F	196	50.51	49.49
NC_047151.1.9109	NC_047151.1	9109	F	189	63.49	36.51
NC_047151.1.911	NC_047151.1	911	F	777	79.28	20.72
NC_047151.1.9190	NC_047151.1	9190	F	480	38.54	61.46
NC_047151.1.9245	NC_047151.1	9245	F	563	58.08	41.92
NC_047151.1.9298	NC_047151.1	9298	F	390	66.67	33.33
NC_047151.1.9414	NC_047151.1	9414	F	148	21.62	78.38
NC_047151.1.9438	NC_047151.1	9438	F	134	52.24	47.76
NC_047151.1.9445	NC_047151.1	9445	F	135	60.00	40.00
NC_047151.1.9526	NC_047151.1	9526	F	163	42.94	57.06
NC_047151.1.9581	NC_047151.1	9581	F	541	68.95	31.05
NC_047151.1.9634	NC_047151.1	9634	F	578	82.01	17.99
NC_047151.1.9748	NC_047151.1	9748	F	372	26.61	73.39
NC_047151.1.9772	NC_047151.1	9772	F	1275	44.94	55.06
NC_047151.1.9779	NC_047151.1	9779	F	1472	65.42	34.58
NC_047151.1.9860	NC_047151.1	9860	F	4982	42.71	57.29
NC_047151.1.9880	NC_047151.1	9880	F	5873	8.65	91.35
NC_047151.1.9915	NC_047151.1	9915	F	7730	74.58	25.42
NC_047151.1.9953	NC_047151.1	9953	F	9534	74.86	25.14
NC_047151.1.9968	NC_047151.1	9968	F	9456	86.94	13.06
NC_047151.1.10084	NC_047151.1	10084	R	7013	24.17	75.83
NC_047151.1.10108	NC_047151.1	10108	R	5286	58.74	41.26
NC_047151.1.10109	NC_047151.1	10109	R	31	67.74	32.26
NC_047151.1.10115	NC_047151.1	10115	R	5020	69.50	30.50
NC_047151.1.10196	NC_047151.1	10196	R	965	45.08	54.92
NC_047151.1.10217	NC_047151.1	10217	R	204	52.45	47.55
NC_047151.1.10252	NC_047151.1	10252	R	534	66.67	33.33
NC_047151.1.1027	NC_047151.1	1027	R	359	21.73	78.27
NC_047151.1.10305	NC_047151.1	10305	R	684	88.74	11.26
NC_047151.1.10420	NC_047151.1	10420	R	956	19.77	80.23
NC_047151.1.10444	NC_047151.1	10444	R	790	49.75	50.25
NC_047151.1.10451	NC_047151.1	10451	R	765	60.26	39.74
NC_047151.1.1051	NC_047151.1	1051	R	283	53.00	47.00
NC_047151.1.10532	NC_047151.1	10532	R	328	50.61	49.39
NC_047151.1.10551	NC_047151.1	10551	R	156	16.03	83.97
NC_047151.1.1058	NC_047151.1	1058	R	287	63.07	36.93
NC_047151.1.10586	NC_047151.1	10586	R	512	58.79	41.21
NC_047151.1.10639	NC_047151.1	10639	R	941	87.04	12.96
NC_047151.1.10754	NC_047151.1	10754	R	2057	21.29	78.71
NC_047151.1.10763	NC_047151.1	10763	R	1944	23.61	76.39
NC_047151.1.10785	NC_047151.1	10785	R	2009	55.80	44.20
NC_047151.1.10866	NC_047151.1	10866	R	1015	48.57	51.43
NC_047151.1.10921	NC_047151.1	10921	R	454	68.50	31.50
NC_047151.1.10975	NC_047151.1	10975	R	302	90.73	9.27
NC_047151.1.11090	NC_047151.1	11090	R	956	25.42	74.58
NC_047151.1.11099	NC_047151.1	11099	R	1021	19.88	80.12
NC_047151.1.11121	NC_047151.1	11121	R	1112	59.35	40.65
NC_047151.1.11202	NC_047151.1	11202	R	1326	49.92	50.08
NC_047151.1.11257	NC_047151.1	11257	R	1324	60.35	39.65
NC_047151.1.11310	NC_047151.1	11310	R	1256	87.34	12.66
NC_047151.1.1139	NC_047151.1	1139	R	214	42.06	57.94
NC_047151.1.11407	NC_047151.1	11407	R	1614	38.48	61.52
NC_047151.1.11425	NC_047151.1	11425	R	1730	15.90	84.10
NC_047151.1.11442	NC_047151.1	11442	R	1756	48.23	51.77
NC_047151.1.11449	NC_047151.1	11449	R	1762	48.64	51.36
NC_047151.1.11456	NC_047151.1	11456	R	1759	46.05	53.95
NC_047151.1.11537	NC_047151.1	11537	R	1283	49.03	50.97
NC_047151.1.11557	NC_047151.1	11557	R	1040	41.44	58.56
NC_047151.1.11592	NC_047151.1	11592	R	815	71.66	28.34
NC_047151.1.11630	NC_047151.1	11630	R	393	76.08	23.92
NC_047151.1.11645	NC_047151.1	11645	R	430	92.09	7.91
NC_047151.1.11761	NC_047151.1	11761	R	430	20.93	79.07
NC_047151.1.11770	NC_047151.1	11770	R	411	27.01	72.99
NC_047151.1.11792	NC_047151.1	11792	R	392	55.36	44.64
NC_047151.1.11873	NC_047151.1	11873	R	86	66.28	33.72
NC_047151.1.11928	NC_047151.1	11928	R	40	67.50	32.50
NC_047151.1.1195	NC_047151.1	1195	R	145	67.59	32.41
NC_047151.1.11981	NC_047151.1	11981	R	104	82.69	17.31
NC_047151.1.12096	NC_047151.1	12096	R	526	24.52	75.48
NC_047151.1.12105	NC_047151.1	12105	R	533	26.83	73.17
NC_047151.1.12127	NC_047151.1	12127	R	523	60.80	39.20
NC_047151.1.12208	NC_047151.1	12208	R	452	42.04	57.96
NC_047151.1.12263	NC_047151.1	12263	R	305	71.15	28.85
NC_047151.1.12301	NC_047151.1	12301	R	210	84.29	15.71
NC_047151.1.12316	NC_047151.1	12316	R	158	95.57	4.43
NC_047151.1.12431	NC_047151.1	12431	R	20	20.00	80.00
NC_047151.1.12455	NC_047151.1	12455	R	26	42.31	57.69
NC_047151.1.12462	NC_047151.1	12462	R	26	65.38	34.62
NC_047151.1.1248	NC_047151.1	1248	R	143	84.62	15.38
NC_047151.1.12543	NC_047151.1	12543	R	40	42.50	57.50
NC_047151.1.12598	NC_047151.1	12598	R	58	67.24	32.76
NC_047151.1.12651	NC_047151.1	12651	R	108	87.04	12.96
NC_047151.1.12766	NC_047151.1	12766	R	43	23.26	76.74
NC_047151.1.12775	NC_047151.1	12775	R	40	20.00	80.00
NC_047151.1.12797	NC_047151.1	12797	R	49	38.78	61.22
NC_047151.1.12878	NC_047151.1	12878	R	131	54.96	45.04
NC_047151.1.12933	NC_047151.1	12933	R	158	68.35	31.65
NC_047151.1.12986	NC_047151.1	12986	R	127	74.02	25.98
NC_047151.1.13102	NC_047151.1	13102	R	88	21.59	78.41
NC_047151.1.13111	NC_047151.1	13111	R	81	17.28	82.72
NC_047151.1.13133	NC_047151.1	13133	R	82	53.66	46.34
NC_047151.1.13214	NC_047151.1	13214	R	47	44.68	55.32
NC_047151.1.13269	NC_047151.1	13269	R	40	75.00	25.00
NC_047151.1.133	NC_047151.1	133	R	1209	39.78	60.22
NC_047151.1.13322	NC_047151.1	13322	R	30	86.67	13.33
NC_047151.1.13604	NC_047151.1	13604	R	34	76.47	23.53
NC_047151.1.1364	NC_047151.1	1364	R	180	22.78	77.22
NC_047151.1.13657	NC_047151.1	13657	R	68	83.82	16.18
NC_047151.1.13772	NC_047151.1	13772	R	181	20.99	79.01
NC_047151.1.13781	NC_047151.1	13781	R	188	27.13	72.87
NC_047151.1.13803	NC_047151.1	13803	R	176	55.11	44.89
NC_047151.1.1388	NC_047151.1	1388	R	178	48.31	51.69
NC_047151.1.13884	NC_047151.1	13884	R	159	47.80	52.20
NC_047151.1.13939	NC_047151.1	13939	R	115	64.35	35.65
NC_047151.1.1395	NC_047151.1	1395	R	189	61.90	38.10
NC_047151.1.13992	NC_047151.1	13992	R	54	92.59	7.41
NC_047151.1.14107	NC_047151.1	14107	R	93	19.35	80.65
NC_047151.1.14131	NC_047151.1	14131	R	110	49.09	50.91
NC_047151.1.14138	NC_047151.1	14138	R	107	63.55	36.45
NC_047151.1.14219	NC_047151.1	14219	R	67	64.18	35.82
NC_047151.1.14274	NC_047151.1	14274	R	28	67.86	32.14
NC_047151.1.14327	NC_047151.1	14327	R	24	83.33	16.67
NC_047151.1.14442	NC_047151.1	14442	R	220	19.55	80.45
NC_047151.1.14466	NC_047151.1	14466	R	273	39.19	60.81
NC_047151.1.14473	NC_047151.1	14473	R	274	64.60	35.40
NC_047151.1.14554	NC_047151.1	14554	R	351	47.29	52.71
NC_047151.1.14609	NC_047151.1	14609	R	307	67.75	32.25
NC_047151.1.14662	NC_047151.1	14662	R	194	88.14	11.86
NC_047151.1.1476	NC_047151.1	1476	R	207	54.11	45.89
