chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.16146	NC_047151.1	16146	F	60	40.00	60.00
NC_047151.1.1698	NC_047151.1	1698	F	67	23.88	76.12
NC_047151.1.1722	NC_047151.1	1722	F	49	65.31	34.69
NC_047151.1.1729	NC_047151.1	1729	F	53	54.72	45.28
NC_047151.1.1810	NC_047151.1	1810	F	47	48.94	51.06
NC_047151.1.1865	NC_047151.1	1865	F	81	61.73	38.27
NC_047151.1.187	NC_047151.1	187	F	1069	60.90	39.10
NC_047151.1.1918	NC_047151.1	1918	F	106	75.47	24.53
NC_047151.1.20	NC_047151.1	20	F	48	41.67	58.33
NC_047151.1.2033	NC_047151.1	2033	F	53	26.42	73.58
NC_047151.1.2057	NC_047151.1	2057	F	28	46.43	53.57
NC_047151.1.2064	NC_047151.1	2064	F	30	40.00	60.00
NC_047151.1.2201	NC_047151.1	2201	F	77	68.83	31.17
NC_047151.1.225	NC_047151.1	225	F	1253	78.37	21.63
NC_047151.1.2254	NC_047151.1	2254	F	175	84.57	15.43
NC_047151.1.2369	NC_047151.1	2369	F	125	32.00	68.00
NC_047151.1.2393	NC_047151.1	2393	F	78	66.67	33.33
NC_047151.1.240	NC_047151.1	240	F	1094	81.63	18.37
NC_047151.1.2400	NC_047151.1	2400	F	80	70.00	30.00
NC_047151.1.2481	NC_047151.1	2481	F	54	44.44	55.56
NC_047151.1.2537	NC_047151.1	2537	F	659	66.46	33.54
NC_047151.1.2575	NC_047151.1	2575	F	1326	83.33	16.67
NC_047151.1.2590	NC_047151.1	2590	F	1136	85.56	14.44
NC_047151.1.2705	NC_047151.1	2705	F	621	24.32	75.68
NC_047151.1.2729	NC_047151.1	2729	F	414	60.39	39.61
NC_047151.1.2736	NC_047151.1	2736	F	426	65.73	34.27
NC_047151.1.2817	NC_047151.1	2817	F	1270	43.78	56.22
NC_047151.1.2872	NC_047151.1	2872	F	1209	59.72	40.28
NC_047151.1.2925	NC_047151.1	2925	F	884	69.34	30.66
NC_047151.1.3041	NC_047151.1	3041	F	320	25.00	75.00
NC_047151.1.3065	NC_047151.1	3065	F	304	46.71	53.29
NC_047151.1.3072	NC_047151.1	3072	F	297	57.58	42.42
NC_047151.1.3153	NC_047151.1	3153	F	373	47.18	52.82
NC_047151.1.3208	NC_047151.1	3208	F	470	71.49	28.51
NC_047151.1.3246	NC_047151.1	3246	F	582	77.32	22.68
NC_047151.1.3261	NC_047151.1	3261	F	503	79.32	20.68
NC_047151.1.3376	NC_047151.1	3376	F	524	30.73	69.27
NC_047151.1.3400	NC_047151.1	3400	F	483	49.90	50.10
NC_047151.1.3407	NC_047151.1	3407	F	500	68.60	31.40
NC_047151.1.3488	NC_047151.1	3488	F	515	45.63	54.37
NC_047151.1.3543	NC_047151.1	3543	F	483	66.87	33.13
NC_047151.1.356	NC_047151.1	356	F	647	25.35	74.65
NC_047151.1.3581	NC_047151.1	3581	F	523	76.48	23.52
NC_047151.1.3596	NC_047151.1	3596	F	454	79.07	20.93
NC_047151.1.3711	NC_047151.1	3711	F	130	17.69	82.31
NC_047151.1.3735	NC_047151.1	3735	F	75	48.00	52.00
NC_047151.1.3742	NC_047151.1	3742	F	69	56.52	43.48
NC_047151.1.380	NC_047151.1	380	F	480	51.88	48.12
NC_047151.1.3823	NC_047151.1	3823	F	44	47.73	52.27
NC_047151.1.387	NC_047151.1	387	F	484	57.23	42.77
NC_047151.1.3879	NC_047151.1	3879	F	159	62.89	37.11
NC_047151.1.3932	NC_047151.1	3932	F	221	85.97	14.03
NC_047151.1.4047	NC_047151.1	4047	F	180	23.89	76.11
NC_047151.1.4071	NC_047151.1	4071	F	184	55.43	44.57
NC_047151.1.4078	NC_047151.1	4078	F	190	64.74	35.26
NC_047151.1.4159	NC_047151.1	4159	F	402	52.99	47.01
NC_047151.1.4179	NC_047151.1	4179	F	390	46.92	53.08
NC_047151.1.4214	NC_047151.1	4214	F	497	67.61	32.39
NC_047151.1.4267	NC_047151.1	4267	F	558	57.17	42.83
NC_047151.1.4382	NC_047151.1	4382	F	521	24.18	75.82
NC_047151.1.44	NC_047151.1	44	F	101	54.46	45.54
NC_047151.1.4406	NC_047151.1	4406	F	445	54.61	45.39
NC_047151.1.4413	NC_047151.1	4413	F	427	63.47	36.53
NC_047151.1.4494	NC_047151.1	4494	F	202	40.10	59.90
NC_047151.1.4549	NC_047151.1	4549	F	117	61.54	38.46
NC_047151.1.4587	NC_047151.1	4587	F	136	59.56	40.44
NC_047151.1.4602	NC_047151.1	4602	F	179	83.24	16.76
NC_047151.1.468	NC_047151.1	468	F	514	40.86	59.14
NC_047151.1.4717	NC_047151.1	4717	F	210	26.19	73.81
NC_047151.1.4741	NC_047151.1	4741	F	151	60.26	39.74
NC_047151.1.4748	NC_047151.1	4748	F	150	64.00	36.00
NC_047151.1.4829	NC_047151.1	4829	F	267	52.06	47.94
NC_047151.1.488	NC_047151.1	488	F	499	30.66	69.34
NC_047151.1.4884	NC_047151.1	4884	F	273	74.73	25.27
NC_047151.1.4937	NC_047151.1	4937	F	179	69.27	30.73
NC_047151.1.5052	NC_047151.1	5052	F	216	37.50	62.50
NC_047151.1.5076	NC_047151.1	5076	F	203	63.55	36.45
NC_047151.1.5083	NC_047151.1	5083	F	190	61.58	38.42
NC_047151.1.51	NC_047151.1	51	F	121	66.94	33.06
NC_047151.1.5164	NC_047151.1	5164	F	115	46.96	53.04
NC_047151.1.5220	NC_047151.1	5220	F	208	66.83	33.17
NC_047151.1.523	NC_047151.1	523	F	501	62.08	37.92
NC_047151.1.5258	NC_047151.1	5258	F	520	75.96	24.04
NC_047151.1.5273	NC_047151.1	5273	F	536	81.72	18.28
NC_047151.1.5388	NC_047151.1	5388	F	520	26.92	73.08
NC_047151.1.5412	NC_047151.1	5412	F	35	65.71	34.29
NC_047151.1.5420	NC_047151.1	5420	F	308	64.61	35.39
NC_047151.1.5501	NC_047151.1	5501	F	462	41.13	58.87
NC_047151.1.5556	NC_047151.1	5556	F	520	63.85	36.15
NC_047151.1.5594	NC_047151.1	5594	F	517	70.02	29.98
NC_047151.1.5609	NC_047151.1	5609	F	480	78.96	21.04
NC_047151.1.5724	NC_047151.1	5724	F	190	25.79	74.21
NC_047151.1.5748	NC_047151.1	5748	F	176	55.11	44.89
NC_047151.1.5755	NC_047151.1	5755	F	174	60.92	39.08
NC_047151.1.576	NC_047151.1	576	F	511	80.23	19.77
NC_047151.1.5836	NC_047151.1	5836	F	145	39.31	60.69
NC_047151.1.5891	NC_047151.1	5891	F	124	64.52	35.48
NC_047151.1.5929	NC_047151.1	5929	F	170	83.53	16.47
NC_047151.1.5944	NC_047151.1	5944	F	197	90.86	9.14
NC_047151.1.6059	NC_047151.1	6059	F	363	25.34	74.66
NC_047151.1.6083	NC_047151.1	6083	F	317	57.41	42.59
NC_047151.1.6090	NC_047151.1	6090	F	321	66.04	33.96
NC_047151.1.6171	NC_047151.1	6171	F	415	47.71	52.29
NC_047151.1.6191	NC_047151.1	6191	F	464	39.01	60.99
NC_047151.1.6226	NC_047151.1	6226	F	450	66.44	33.56
NC_047151.1.6279	NC_047151.1	6279	F	596	75.84	24.16
NC_047151.1.6394	NC_047151.1	6394	F	1009	25.57	74.43
NC_047151.1.6425	NC_047151.1	6425	F	861	57.96	42.04
NC_047151.1.6506	NC_047151.1	6506	F	223	52.02	47.98
NC_047151.1.6562	NC_047151.1	6562	F	255	74.12	25.88
NC_047151.1.6600	NC_047151.1	6600	F	523	76.10	23.90
NC_047151.1.6615	NC_047151.1	6615	F	546	84.07	15.93
NC_047151.1.6730	NC_047151.1	6730	F	865	22.89	77.11
NC_047151.1.6754	NC_047151.1	6754	F	661	51.89	48.11
NC_047151.1.6761	NC_047151.1	6761	F	651	60.52	39.48
NC_047151.1.6842	NC_047151.1	6842	F	441	45.80	54.20
NC_047151.1.6862	NC_047151.1	6862	F	424	42.69	57.31
NC_047151.1.6897	NC_047151.1	6897	F	424	61.32	38.68
NC_047151.1.691	NC_047151.1	691	F	735	26.26	73.74
NC_047151.1.6950	NC_047151.1	6950	F	369	76.42	23.58
NC_047151.1.7066	NC_047151.1	7066	F	348	24.71	75.29
NC_047151.1.7090	NC_047151.1	7090	F	335	46.87	53.13
NC_047151.1.7097	NC_047151.1	7097	F	322	58.07	41.93
NC_047151.1.715	NC_047151.1	715	F	647	59.20	40.80
NC_047151.1.7178	NC_047151.1	7178	F	289	41.18	58.82
NC_047151.1.722	NC_047151.1	722	F	638	70.22	29.78
NC_047151.1.7233	NC_047151.1	7233	F	363	65.01	34.99
NC_047151.1.7271	NC_047151.1	7271	F	382	68.59	31.41
NC_047151.1.7286	NC_047151.1	7286	F	362	73.20	26.80
NC_047151.1.7401	NC_047151.1	7401	F	147	26.53	73.47
NC_047151.1.7425	NC_047151.1	7425	F	103	50.49	49.51
NC_047151.1.7432	NC_047151.1	7432	F	89	61.80	38.20
NC_047151.1.7513	NC_047151.1	7513	F	46	30.43	69.57
NC_047151.1.7569	NC_047151.1	7569	F	54	53.70	46.30
NC_047151.1.7622	NC_047151.1	7622	F	84	76.19	23.81
NC_047151.1.7738	NC_047151.1	7738	F	137	17.52	82.48
NC_047151.1.7762	NC_047151.1	7762	F	145	47.59	52.41
NC_047151.1.7769	NC_047151.1	7769	F	150	58.00	42.00
NC_047151.1.7850	NC_047151.1	7850	F	155	53.55	46.45
NC_047151.1.7905	NC_047151.1	7905	F	123	69.11	30.89
NC_047151.1.7958	NC_047151.1	7958	F	141	78.01	21.99
NC_047151.1.803	NC_047151.1	803	F	743	43.47	56.53
NC_047151.1.8074	NC_047151.1	8074	F	438	18.95	81.05
NC_047151.1.8105	NC_047151.1	8105	F	522	55.75	44.25
NC_047151.1.8186	NC_047151.1	8186	F	443	47.18	52.82
NC_047151.1.8206	NC_047151.1	8206	F	407	40.29	59.71
NC_047151.1.8241	NC_047151.1	8241	F	330	66.06	33.94
NC_047151.1.8294	NC_047151.1	8294	F	366	73.77	26.23
NC_047151.1.8409	NC_047151.1	8409	F	234	20.51	79.49
NC_047151.1.8432	NC_047151.1	8432	F	200	46.50	53.50
NC_047151.1.8439	NC_047151.1	8439	F	198	60.10	39.90
NC_047151.1.8520	NC_047151.1	8520	F	385	51.43	48.57
NC_047151.1.8575	NC_047151.1	8575	F	468	63.89	36.11
NC_047151.1.858	NC_047151.1	858	F	905	66.30	33.70
NC_047151.1.8628	NC_047151.1	8628	F	588	81.63	18.37
NC_047151.1.8743	NC_047151.1	8743	F	460	22.83	77.17
NC_047151.1.8767	NC_047151.1	8767	F	395	48.86	51.14
NC_047151.1.8774	NC_047151.1	8774	F	362	60.50	39.50
NC_047151.1.8855	NC_047151.1	8855	F	527	42.50	57.50
NC_047151.1.8910	NC_047151.1	8910	F	670	70.60	29.40
NC_047151.1.896	NC_047151.1	896	F	868	68.55	31.45
NC_047151.1.8963	NC_047151.1	8963	F	520	78.46	21.54
NC_047151.1.9078	NC_047151.1	9078	F	215	29.30	70.70
NC_047151.1.9102	NC_047151.1	9102	F	174	51.72	48.28
NC_047151.1.9109	NC_047151.1	9109	F	161	60.87	39.13
NC_047151.1.911	NC_047151.1	911	F	673	78.45	21.55
NC_047151.1.9190	NC_047151.1	9190	F	442	42.53	57.47
NC_047151.1.9245	NC_047151.1	9245	F	575	61.39	38.61
NC_047151.1.9298	NC_047151.1	9298	F	399	67.92	32.08
NC_047151.1.9414	NC_047151.1	9414	F	132	20.45	79.55
NC_047151.1.9438	NC_047151.1	9438	F	131	55.73	44.27
NC_047151.1.9445	NC_047151.1	9445	F	132	69.70	30.30
NC_047151.1.9526	NC_047151.1	9526	F	195	53.33	46.67
NC_047151.1.9581	NC_047151.1	9581	F	568	67.61	32.39
NC_047151.1.9634	NC_047151.1	9634	F	596	82.21	17.79
NC_047151.1.9748	NC_047151.1	9748	F	269	23.05	76.95
NC_047151.1.9772	NC_047151.1	9772	F	925	49.84	50.16
NC_047151.1.9779	NC_047151.1	9779	F	1060	69.43	30.57
NC_047151.1.9860	NC_047151.1	9860	F	3805	44.36	55.64
NC_047151.1.9880	NC_047151.1	9880	F	4425	10.92	89.08
NC_047151.1.9915	NC_047151.1	9915	F	5874	72.93	27.07
NC_047151.1.9953	NC_047151.1	9953	F	7146	74.06	25.94
NC_047151.1.9968	NC_047151.1	9968	F	7022	83.64	16.36
NC_047151.1.10084	NC_047151.1	10084	R	5482	30.12	69.88
NC_047151.1.10108	NC_047151.1	10108	R	4180	59.90	40.10
NC_047151.1.10109	NC_047151.1	10109	R	30	70.00	30.00
NC_047151.1.10115	NC_047151.1	10115	R	4096	71.78	28.22
NC_047151.1.10196	NC_047151.1	10196	R	800	48.50	51.50
NC_047151.1.10217	NC_047151.1	10217	R	221	52.04	47.96
NC_047151.1.10252	NC_047151.1	10252	R	538	72.30	27.70
NC_047151.1.1027	NC_047151.1	1027	R	337	24.93	75.07
NC_047151.1.10305	NC_047151.1	10305	R	652	89.42	10.58
NC_047151.1.10420	NC_047151.1	10420	R	816	24.26	75.74
NC_047151.1.10444	NC_047151.1	10444	R	716	49.02	50.98
NC_047151.1.10451	NC_047151.1	10451	R	694	59.22	40.78
NC_047151.1.1051	NC_047151.1	1051	R	283	53.00	47.00
NC_047151.1.10532	NC_047151.1	10532	R	335	49.25	50.75
NC_047151.1.10551	NC_047151.1	10551	R	152	18.42	81.58
NC_047151.1.1058	NC_047151.1	1058	R	283	63.25	36.75
NC_047151.1.10586	NC_047151.1	10586	R	433	59.12	40.88
NC_047151.1.10639	NC_047151.1	10639	R	870	83.33	16.67
NC_047151.1.10754	NC_047151.1	10754	R	1824	24.45	75.55
NC_047151.1.10763	NC_047151.1	10763	R	1718	28.87	71.13
NC_047151.1.10785	NC_047151.1	10785	R	1741	60.14	39.86
NC_047151.1.10866	NC_047151.1	10866	R	923	47.78	52.22
NC_047151.1.10921	NC_047151.1	10921	R	440	65.68	34.32
NC_047151.1.10975	NC_047151.1	10975	R	303	82.18	17.82
NC_047151.1.11090	NC_047151.1	11090	R	966	29.50	70.50
NC_047151.1.11099	NC_047151.1	11099	R	981	24.26	75.74
NC_047151.1.11121	NC_047151.1	11121	R	1045	63.44	36.56
NC_047151.1.11202	NC_047151.1	11202	R	1272	52.04	47.96
NC_047151.1.11257	NC_047151.1	11257	R	1193	63.70	36.30
NC_047151.1.11310	NC_047151.1	11310	R	1097	87.15	12.85
NC_047151.1.1139	NC_047151.1	1139	R	205	48.29	51.71
NC_047151.1.11407	NC_047151.1	11407	R	1445	39.10	60.90
NC_047151.1.11425	NC_047151.1	11425	R	1535	17.85	82.15
NC_047151.1.11442	NC_047151.1	11442	R	1565	49.46	50.54
NC_047151.1.11449	NC_047151.1	11449	R	1538	49.28	50.72
NC_047151.1.11456	NC_047151.1	11456	R	1533	52.90	47.10
NC_047151.1.11537	NC_047151.1	11537	R	1131	50.75	49.25
NC_047151.1.11557	NC_047151.1	11557	R	964	43.05	56.95
NC_047151.1.11592	NC_047151.1	11592	R	734	70.30	29.70
NC_047151.1.11630	NC_047151.1	11630	R	371	78.44	21.56
NC_047151.1.11645	NC_047151.1	11645	R	421	89.31	10.69
NC_047151.1.11761	NC_047151.1	11761	R	407	26.78	73.22
NC_047151.1.11770	NC_047151.1	11770	R	384	31.25	68.75
NC_047151.1.11792	NC_047151.1	11792	R	382	64.40	35.60
NC_047151.1.11873	NC_047151.1	11873	R	99	63.64	36.36
NC_047151.1.11928	NC_047151.1	11928	R	38	84.21	15.79
NC_047151.1.1195	NC_047151.1	1195	R	131	66.41	33.59
NC_047151.1.11981	NC_047151.1	11981	R	92	77.17	22.83
NC_047151.1.12096	NC_047151.1	12096	R	448	29.24	70.76
NC_047151.1.12105	NC_047151.1	12105	R	439	27.56	72.44
NC_047151.1.12127	NC_047151.1	12127	R	434	62.90	37.10
NC_047151.1.12208	NC_047151.1	12208	R	327	40.06	59.94
NC_047151.1.12263	NC_047151.1	12263	R	222	70.72	29.28
NC_047151.1.12301	NC_047151.1	12301	R	156	84.62	15.38
NC_047151.1.12316	NC_047151.1	12316	R	124	91.13	8.87
NC_047151.1.12431	NC_047151.1	12431	R	22	22.73	77.27
NC_047151.1.12455	NC_047151.1	12455	R	26	53.85	46.15
NC_047151.1.12462	NC_047151.1	12462	R	23	56.52	43.48
NC_047151.1.1248	NC_047151.1	1248	R	116	83.62	16.38
NC_047151.1.12543	NC_047151.1	12543	R	40	52.50	47.50
NC_047151.1.12598	NC_047151.1	12598	R	52	67.31	32.69
NC_047151.1.12651	NC_047151.1	12651	R	79	89.87	10.13
NC_047151.1.12766	NC_047151.1	12766	R	30	23.33	76.67
NC_047151.1.12775	NC_047151.1	12775	R	29	27.59	72.41
NC_047151.1.12797	NC_047151.1	12797	R	41	53.66	46.34
NC_047151.1.12878	NC_047151.1	12878	R	114	41.23	58.77
NC_047151.1.12933	NC_047151.1	12933	R	135	63.70	36.30
NC_047151.1.12986	NC_047151.1	12986	R	99	76.77	23.23
NC_047151.1.13102	NC_047151.1	13102	R	85	34.12	65.88
NC_047151.1.13111	NC_047151.1	13111	R	80	31.25	68.75
NC_047151.1.13133	NC_047151.1	13133	R	76	61.84	38.16
NC_047151.1.13214	NC_047151.1	13214	R	44	50.00	50.00
NC_047151.1.13269	NC_047151.1	13269	R	35	85.71	14.29
NC_047151.1.133	NC_047151.1	133	R	1109	37.42	62.58
NC_047151.1.13322	NC_047151.1	13322	R	22	90.91	9.09
NC_047151.1.13549	NC_047151.1	13549	R	25	56.00	44.00
NC_047151.1.13604	NC_047151.1	13604	R	40	60.00	40.00
NC_047151.1.1364	NC_047151.1	1364	R	196	28.06	71.94
NC_047151.1.13657	NC_047151.1	13657	R	81	77.78	22.22
NC_047151.1.13772	NC_047151.1	13772	R	235	24.68	75.32
NC_047151.1.13781	NC_047151.1	13781	R	225	26.22	73.78
NC_047151.1.13803	NC_047151.1	13803	R	227	62.56	37.44
NC_047151.1.1388	NC_047151.1	1388	R	181	47.51	52.49
NC_047151.1.13884	NC_047151.1	13884	R	218	51.38	48.62
NC_047151.1.13939	NC_047151.1	13939	R	156	63.46	36.54
NC_047151.1.1395	NC_047151.1	1395	R	185	63.24	36.76
NC_047151.1.13992	NC_047151.1	13992	R	70	91.43	8.57
NC_047151.1.14107	NC_047151.1	14107	R	110	30.00	70.00
NC_047151.1.14131	NC_047151.1	14131	R	121	39.67	60.33
NC_047151.1.14138	NC_047151.1	14138	R	129	62.02	37.98
NC_047151.1.14219	NC_047151.1	14219	R	77	58.44	41.56
NC_047151.1.14274	NC_047151.1	14274	R	25	80.00	20.00
NC_047151.1.14442	NC_047151.1	14442	R	163	17.79	82.21
NC_047151.1.14466	NC_047151.1	14466	R	196	37.76	62.24
NC_047151.1.14473	NC_047151.1	14473	R	231	62.34	37.66
NC_047151.1.14554	NC_047151.1	14554	R	295	46.78	53.22
NC_047151.1.14609	NC_047151.1	14609	R	242	64.46	35.54
NC_047151.1.14662	NC_047151.1	14662	R	153	86.27	13.73
NC_047151.1.1476	NC_047151.1	1476	R	200	50.00	50.00
NC_047151.1.14777	NC_047151.1	14777	R	80	25.00	75.00
NC_047151.1.14801	NC_047151.1	14801	R	74	31.08	68.92
NC_047151.1.14808	NC_047151.1	14808	R	73	64.38	35.62
NC_047151.1.14889	NC_047151.1	14889	R	43	46.51	53.49
NC_047151.1.14944	NC_047151.1	14944	R	22	77.27	22.73
NC_047151.1.14959	NC_047151.1	14959	R	23	26.09	73.91
