chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.14661	NC_047151.1	14661	F	104	78.85	21.15
NC_047151.1.1475	NC_047151.1	1475	F	143	51.05	48.95
NC_047151.1.14776	NC_047151.1	14776	F	129	25.58	74.42
NC_047151.1.14800	NC_047151.1	14800	F	132	56.82	43.18
NC_047151.1.14807	NC_047151.1	14807	F	137	65.69	34.31
NC_047151.1.14888	NC_047151.1	14888	F	71	36.62	63.38
NC_047151.1.14943	NC_047151.1	14943	F	28	50.00	50.00
NC_047151.1.14958	NC_047151.1	14958	F	20	40.00	60.00
NC_047151.1.14996	NC_047151.1	14996	F	20	90.00	10.00
NC_047151.1.15111	NC_047151.1	15111	F	45	24.44	75.56
NC_047151.1.15135	NC_047151.1	15135	F	44	65.91	34.09
NC_047151.1.15142	NC_047151.1	15142	F	45	77.78	22.22
NC_047151.1.15223	NC_047151.1	15223	F	47	25.53	74.47
NC_047151.1.15278	NC_047151.1	15278	F	78	64.10	35.90
NC_047151.1.1530	NC_047151.1	1530	F	126	68.25	31.75
NC_047151.1.15331	NC_047151.1	15331	F	220	80.00	20.00
NC_047151.1.15446	NC_047151.1	15446	F	656	35.06	64.94
NC_047151.1.15470	NC_047151.1	15470	F	747	58.63	41.37
NC_047151.1.15477	NC_047151.1	15477	F	734	67.30	32.70
NC_047151.1.15558	NC_047151.1	15558	F	430	47.67	52.33
NC_047151.1.15613	NC_047151.1	15613	F	174	62.07	37.93
NC_047151.1.15651	NC_047151.1	15651	F	35	80.00	20.00
NC_047151.1.15666	NC_047151.1	15666	F	29	75.86	24.14
NC_047151.1.1568	NC_047151.1	1568	F	109	66.97	33.03
NC_047151.1.15781	NC_047151.1	15781	F	161	31.68	68.32
NC_047151.1.15805	NC_047151.1	15805	F	213	58.69	41.31
NC_047151.1.15812	NC_047151.1	15812	F	224	71.88	28.12
NC_047151.1.1583	NC_047151.1	1583	F	110	81.82	18.18
NC_047151.1.15893	NC_047151.1	15893	F	253	45.06	54.94
NC_047151.1.15913	NC_047151.1	15913	F	278	26.26	73.74
NC_047151.1.15948	NC_047151.1	15948	F	302	61.26	38.74
NC_047151.1.15986	NC_047151.1	15986	F	280	66.07	33.93
NC_047151.1.16001	NC_047151.1	16001	F	247	80.57	19.43
NC_047151.1.16115	NC_047151.1	16115	F	69	21.74	78.26
NC_047151.1.16139	NC_047151.1	16139	F	36	38.89	61.11
NC_047151.1.16146	NC_047151.1	16146	F	35	48.57	51.43
NC_047151.1.16671	NC_047151.1	16671	F	20	70.00	30.00
NC_047151.1.16686	NC_047151.1	16686	F	21	71.43	28.57
NC_047151.1.1698	NC_047151.1	1698	F	83	25.30	74.70
NC_047151.1.1722	NC_047151.1	1722	F	59	57.63	42.37
NC_047151.1.1729	NC_047151.1	1729	F	58	65.52	34.48
NC_047151.1.1810	NC_047151.1	1810	F	52	59.62	40.38
NC_047151.1.1865	NC_047151.1	1865	F	84	57.14	42.86
NC_047151.1.187	NC_047151.1	187	F	1331	64.91	35.09
NC_047151.1.1918	NC_047151.1	1918	F	90	76.67	23.33
NC_047151.1.20	NC_047151.1	20	F	72	31.94	68.06
NC_047151.1.2033	NC_047151.1	2033	F	65	24.62	75.38
NC_047151.1.2057	NC_047151.1	2057	F	49	51.02	48.98
NC_047151.1.2064	NC_047151.1	2064	F	48	58.33	41.67
NC_047151.1.2145	NC_047151.1	2145	F	20	60.00	40.00
NC_047151.1.2201	NC_047151.1	2201	F	76	63.16	36.84
NC_047151.1.225	NC_047151.1	225	F	1604	80.67	19.33
NC_047151.1.2254	NC_047151.1	2254	F	177	85.88	14.12
NC_047151.1.2369	NC_047151.1	2369	F	145	38.62	61.38
NC_047151.1.2393	NC_047151.1	2393	F	103	69.90	30.10
NC_047151.1.240	NC_047151.1	240	F	1427	82.76	17.24
NC_047151.1.2400	NC_047151.1	2400	F	96	75.00	25.00
NC_047151.1.2481	NC_047151.1	2481	F	64	43.75	56.25
NC_047151.1.2537	NC_047151.1	2537	F	812	75.00	25.00
NC_047151.1.2575	NC_047151.1	2575	F	1686	83.87	16.13
NC_047151.1.2590	NC_047151.1	2590	F	1461	84.87	15.13
NC_047151.1.2705	NC_047151.1	2705	F	732	36.61	63.39
NC_047151.1.2729	NC_047151.1	2729	F	591	63.96	36.04
NC_047151.1.2736	NC_047151.1	2736	F	595	72.10	27.90
NC_047151.1.2817	NC_047151.1	2817	F	1580	47.22	52.78
NC_047151.1.2872	NC_047151.1	2872	F	1363	63.39	36.61
NC_047151.1.2925	NC_047151.1	2925	F	960	70.83	29.17
NC_047151.1.3041	NC_047151.1	3041	F	396	30.81	69.19
NC_047151.1.3065	NC_047151.1	3065	F	387	58.66	41.34
NC_047151.1.3072	NC_047151.1	3072	F	380	67.37	32.63
NC_047151.1.3153	NC_047151.1	3153	F	405	44.44	55.56
NC_047151.1.3208	NC_047151.1	3208	F	582	68.56	31.44
NC_047151.1.3246	NC_047151.1	3246	F	724	77.76	22.24
NC_047151.1.3261	NC_047151.1	3261	F	666	82.88	17.12
NC_047151.1.3376	NC_047151.1	3376	F	542	40.77	59.23
NC_047151.1.3400	NC_047151.1	3400	F	558	52.33	47.67
NC_047151.1.3407	NC_047151.1	3407	F	568	75.18	24.82
NC_047151.1.3488	NC_047151.1	3488	F	621	48.47	51.53
NC_047151.1.3543	NC_047151.1	3543	F	516	70.35	29.65
NC_047151.1.356	NC_047151.1	356	F	815	33.62	66.38
NC_047151.1.3581	NC_047151.1	3581	F	561	75.94	24.06
NC_047151.1.3596	NC_047151.1	3596	F	513	79.53	20.47
NC_047151.1.3711	NC_047151.1	3711	F	160	34.38	65.62
NC_047151.1.3735	NC_047151.1	3735	F	86	65.12	34.88
NC_047151.1.3742	NC_047151.1	3742	F	77	72.73	27.27
NC_047151.1.380	NC_047151.1	380	F	615	60.33	39.67
NC_047151.1.3823	NC_047151.1	3823	F	51	54.90	45.10
NC_047151.1.387	NC_047151.1	387	F	633	63.51	36.49
NC_047151.1.3879	NC_047151.1	3879	F	158	70.89	29.11
NC_047151.1.3932	NC_047151.1	3932	F	233	72.10	27.90
NC_047151.1.4047	NC_047151.1	4047	F	208	33.65	66.35
NC_047151.1.4071	NC_047151.1	4071	F	222	60.81	39.19
NC_047151.1.4078	NC_047151.1	4078	F	227	70.93	29.07
NC_047151.1.4159	NC_047151.1	4159	F	410	56.10	43.90
NC_047151.1.4179	NC_047151.1	4179	F	416	47.36	52.64
NC_047151.1.4214	NC_047151.1	4214	F	508	71.65	28.35
NC_047151.1.4267	NC_047151.1	4267	F	612	61.27	38.73
NC_047151.1.4382	NC_047151.1	4382	F	517	33.27	66.73
NC_047151.1.44	NC_047151.1	44	F	177	52.54	47.46
NC_047151.1.4406	NC_047151.1	4406	F	443	60.27	39.73
NC_047151.1.4413	NC_047151.1	4413	F	434	64.75	35.25
NC_047151.1.4494	NC_047151.1	4494	F	225	44.44	55.56
NC_047151.1.4549	NC_047151.1	4549	F	120	66.67	33.33
NC_047151.1.4587	NC_047151.1	4587	F	140	57.86	42.14
NC_047151.1.4602	NC_047151.1	4602	F	195	77.95	22.05
NC_047151.1.468	NC_047151.1	468	F	635	40.63	59.37
NC_047151.1.4717	NC_047151.1	4717	F	244	40.57	59.43
NC_047151.1.4741	NC_047151.1	4741	F	177	64.41	35.59
NC_047151.1.4748	NC_047151.1	4748	F	167	68.26	31.74
NC_047151.1.4829	NC_047151.1	4829	F	260	58.08	41.92
NC_047151.1.488	NC_047151.1	488	F	579	32.99	67.01
NC_047151.1.4884	NC_047151.1	4884	F	267	69.29	30.71
NC_047151.1.4937	NC_047151.1	4937	F	191	76.96	23.04
NC_047151.1.5052	NC_047151.1	5052	F	279	38.71	61.29
NC_047151.1.5076	NC_047151.1	5076	F	260	66.54	33.46
NC_047151.1.5083	NC_047151.1	5083	F	256	72.27	27.73
NC_047151.1.51	NC_047151.1	51	F	194	71.13	28.87
NC_047151.1.5164	NC_047151.1	5164	F	163	36.20	63.80
NC_047151.1.5220	NC_047151.1	5220	F	248	70.97	29.03
NC_047151.1.523	NC_047151.1	523	F	539	65.12	34.88
NC_047151.1.5258	NC_047151.1	5258	F	705	77.45	22.55
NC_047151.1.5273	NC_047151.1	5273	F	731	79.07	20.93
NC_047151.1.5388	NC_047151.1	5388	F	602	36.88	63.12
NC_047151.1.5412	NC_047151.1	5412	F	46	65.22	34.78
NC_047151.1.5420	NC_047151.1	5420	F	373	69.44	30.56
NC_047151.1.5501	NC_047151.1	5501	F	542	45.57	54.43
NC_047151.1.5556	NC_047151.1	5556	F	601	69.55	30.45
NC_047151.1.5594	NC_047151.1	5594	F	647	75.73	24.27
NC_047151.1.5609	NC_047151.1	5609	F	586	82.94	17.06
NC_047151.1.5724	NC_047151.1	5724	F	244	38.11	61.89
NC_047151.1.5748	NC_047151.1	5748	F	231	64.07	35.93
NC_047151.1.5755	NC_047151.1	5755	F	234	68.38	31.62
NC_047151.1.576	NC_047151.1	576	F	537	77.47	22.53
NC_047151.1.5836	NC_047151.1	5836	F	207	42.03	57.97
NC_047151.1.5891	NC_047151.1	5891	F	164	64.63	35.37
NC_047151.1.5929	NC_047151.1	5929	F	186	67.74	32.26
NC_047151.1.5944	NC_047151.1	5944	F	217	84.33	15.67
NC_047151.1.6059	NC_047151.1	6059	F	379	36.68	63.32
NC_047151.1.6083	NC_047151.1	6083	F	323	66.25	33.75
NC_047151.1.6090	NC_047151.1	6090	F	336	76.19	23.81
NC_047151.1.6171	NC_047151.1	6171	F	467	46.68	53.32
NC_047151.1.6191	NC_047151.1	6191	F	494	40.49	59.51
NC_047151.1.6226	NC_047151.1	6226	F	469	66.52	33.48
NC_047151.1.6279	NC_047151.1	6279	F	642	74.14	25.86
NC_047151.1.6394	NC_047151.1	6394	F	1030	31.84	68.16
NC_047151.1.6425	NC_047151.1	6425	F	863	67.67	32.33
NC_047151.1.6506	NC_047151.1	6506	F	289	52.25	47.75
NC_047151.1.6562	NC_047151.1	6562	F	369	70.46	29.54
NC_047151.1.6600	NC_047151.1	6600	F	687	78.60	21.40
NC_047151.1.6615	NC_047151.1	6615	F	695	82.88	17.12
NC_047151.1.6730	NC_047151.1	6730	F	964	33.61	66.39
NC_047151.1.6754	NC_047151.1	6754	F	795	59.37	40.63
NC_047151.1.6761	NC_047151.1	6761	F	771	66.02	33.98
NC_047151.1.6842	NC_047151.1	6842	F	507	44.77	55.23
NC_047151.1.6862	NC_047151.1	6862	F	469	38.59	61.41
NC_047151.1.6897	NC_047151.1	6897	F	467	64.03	35.97
NC_047151.1.691	NC_047151.1	691	F	839	37.78	62.22
NC_047151.1.6950	NC_047151.1	6950	F	383	72.32	27.68
NC_047151.1.7066	NC_047151.1	7066	F	378	39.95	60.05
NC_047151.1.7090	NC_047151.1	7090	F	387	58.66	41.34
NC_047151.1.7097	NC_047151.1	7097	F	382	71.47	28.53
NC_047151.1.715	NC_047151.1	715	F	737	63.91	36.09
NC_047151.1.7178	NC_047151.1	7178	F	353	45.61	54.39
NC_047151.1.722	NC_047151.1	722	F	726	72.04	27.96
NC_047151.1.7233	NC_047151.1	7233	F	471	70.49	29.51
NC_047151.1.7271	NC_047151.1	7271	F	476	68.70	31.30
NC_047151.1.7286	NC_047151.1	7286	F	454	80.40	19.60
NC_047151.1.7401	NC_047151.1	7401	F	168	33.33	66.67
NC_047151.1.7425	NC_047151.1	7425	F	123	62.60	37.40
NC_047151.1.7432	NC_047151.1	7432	F	117	70.09	29.91
NC_047151.1.7513	NC_047151.1	7513	F	56	64.29	35.71
NC_047151.1.7569	NC_047151.1	7569	F	79	70.89	29.11
NC_047151.1.7622	NC_047151.1	7622	F	99	82.83	17.17
NC_047151.1.7738	NC_047151.1	7738	F	127	28.35	71.65
NC_047151.1.7762	NC_047151.1	7762	F	144	57.64	42.36
NC_047151.1.7769	NC_047151.1	7769	F	152	65.79	34.21
NC_047151.1.7850	NC_047151.1	7850	F	160	50.62	49.38
NC_047151.1.7905	NC_047151.1	7905	F	134	65.67	34.33
NC_047151.1.7958	NC_047151.1	7958	F	140	75.00	25.00
NC_047151.1.803	NC_047151.1	803	F	897	45.37	54.63
NC_047151.1.8074	NC_047151.1	8074	F	418	31.82	68.18
NC_047151.1.8105	NC_047151.1	8105	F	495	67.88	32.12
NC_047151.1.8186	NC_047151.1	8186	F	457	51.86	48.14
NC_047151.1.8206	NC_047151.1	8206	F	415	46.02	53.98
NC_047151.1.8241	NC_047151.1	8241	F	338	74.56	25.44
NC_047151.1.8294	NC_047151.1	8294	F	382	78.27	21.73
NC_047151.1.8409	NC_047151.1	8409	F	272	34.56	65.44
NC_047151.1.8432	NC_047151.1	8432	F	217	51.15	48.85
NC_047151.1.8439	NC_047151.1	8439	F	228	65.35	34.65
NC_047151.1.8520	NC_047151.1	8520	F	423	57.21	42.79
NC_047151.1.8575	NC_047151.1	8575	F	488	70.29	29.71
NC_047151.1.858	NC_047151.1	858	F	1032	68.22	31.78
NC_047151.1.8628	NC_047151.1	8628	F	643	77.76	22.24
NC_047151.1.8743	NC_047151.1	8743	F	498	31.73	68.27
NC_047151.1.8767	NC_047151.1	8767	F	357	57.14	42.86
NC_047151.1.8774	NC_047151.1	8774	F	344	64.53	35.47
NC_047151.1.8855	NC_047151.1	8855	F	523	44.36	55.64
NC_047151.1.8910	NC_047151.1	8910	F	679	70.84	29.16
NC_047151.1.896	NC_047151.1	896	F	1007	67.03	32.97
NC_047151.1.8963	NC_047151.1	8963	F	510	80.20	19.80
NC_047151.1.9078	NC_047151.1	9078	F	197	32.49	67.51
NC_047151.1.9102	NC_047151.1	9102	F	189	61.90	38.10
NC_047151.1.9109	NC_047151.1	9109	F	181	68.51	31.49
NC_047151.1.911	NC_047151.1	911	F	768	73.44	26.56
NC_047151.1.9190	NC_047151.1	9190	F	483	46.38	53.62
NC_047151.1.9245	NC_047151.1	9245	F	571	62.87	37.13
NC_047151.1.9298	NC_047151.1	9298	F	388	65.98	34.02
NC_047151.1.9414	NC_047151.1	9414	F	133	31.58	68.42
NC_047151.1.9438	NC_047151.1	9438	F	124	50.00	50.00
NC_047151.1.9445	NC_047151.1	9445	F	132	68.94	31.06
NC_047151.1.9526	NC_047151.1	9526	F	149	51.01	48.99
NC_047151.1.9581	NC_047151.1	9581	F	511	71.82	28.18
NC_047151.1.9634	NC_047151.1	9634	F	529	79.21	20.79
NC_047151.1.9748	NC_047151.1	9748	F	413	35.84	64.16
NC_047151.1.9772	NC_047151.1	9772	F	1403	56.38	43.62
NC_047151.1.9779	NC_047151.1	9779	F	1660	73.49	26.51
NC_047151.1.9860	NC_047151.1	9860	F	5361	45.98	54.02
NC_047151.1.9880	NC_047151.1	9880	F	6214	9.03	90.97
NC_047151.1.9915	NC_047151.1	9915	F	8257	74.68	25.32
NC_047151.1.9953	NC_047151.1	9953	F	10271	72.55	27.45
NC_047151.1.9968	NC_047151.1	9968	F	10428	83.17	16.83
NC_047151.1.10084	NC_047151.1	10084	R	7227	33.91	66.09
NC_047151.1.10108	NC_047151.1	10108	R	5560	68.69	31.31
NC_047151.1.10109	NC_047151.1	10109	R	28	75.00	25.00
NC_047151.1.10115	NC_047151.1	10115	R	5352	76.38	23.62
NC_047151.1.10196	NC_047151.1	10196	R	1109	53.02	46.98
NC_047151.1.10217	NC_047151.1	10217	R	241	60.58	39.42
NC_047151.1.10252	NC_047151.1	10252	R	575	73.22	26.78
NC_047151.1.1027	NC_047151.1	1027	R	439	28.47	71.53
NC_047151.1.10305	NC_047151.1	10305	R	672	90.48	9.52
NC_047151.1.10420	NC_047151.1	10420	R	816	29.04	70.96
NC_047151.1.10444	NC_047151.1	10444	R	708	61.02	38.98
NC_047151.1.10451	NC_047151.1	10451	R	696	72.13	27.87
NC_047151.1.1051	NC_047151.1	1051	R	372	62.10	37.90
NC_047151.1.10532	NC_047151.1	10532	R	364	47.80	52.20
NC_047151.1.10551	NC_047151.1	10551	R	168	20.83	79.17
NC_047151.1.1058	NC_047151.1	1058	R	366	68.31	31.69
NC_047151.1.10586	NC_047151.1	10586	R	479	63.26	36.74
NC_047151.1.10639	NC_047151.1	10639	R	981	84.51	15.49
NC_047151.1.10754	NC_047151.1	10754	R	1933	26.28	73.72
NC_047151.1.10763	NC_047151.1	10763	R	1901	43.40	56.60
NC_047151.1.10785	NC_047151.1	10785	R	1967	64.82	35.18
NC_047151.1.10866	NC_047151.1	10866	R	1093	52.52	47.48
NC_047151.1.10921	NC_047151.1	10921	R	504	73.61	26.39
NC_047151.1.10975	NC_047151.1	10975	R	325	82.77	17.23
NC_047151.1.11090	NC_047151.1	11090	R	948	31.65	68.35
NC_047151.1.11099	NC_047151.1	11099	R	949	34.77	65.23
NC_047151.1.11121	NC_047151.1	11121	R	1054	67.93	32.07
NC_047151.1.11202	NC_047151.1	11202	R	1335	54.83	45.17
NC_047151.1.11257	NC_047151.1	11257	R	1313	65.27	34.73
NC_047151.1.11310	NC_047151.1	11310	R	1273	86.72	13.28
NC_047151.1.1139	NC_047151.1	1139	R	288	55.21	44.79
NC_047151.1.11407	NC_047151.1	11407	R	1564	48.40	51.60
NC_047151.1.11425	NC_047151.1	11425	R	1660	22.89	77.11
NC_047151.1.11442	NC_047151.1	11442	R	1718	59.72	40.28
NC_047151.1.11449	NC_047151.1	11449	R	1617	65.49	34.51
NC_047151.1.11456	NC_047151.1	11456	R	1656	56.40	43.60
NC_047151.1.11537	NC_047151.1	11537	R	1231	55.48	44.52
NC_047151.1.11557	NC_047151.1	11557	R	999	43.24	56.76
NC_047151.1.11592	NC_047151.1	11592	R	761	75.82	24.18
NC_047151.1.11630	NC_047151.1	11630	R	453	75.94	24.06
NC_047151.1.11645	NC_047151.1	11645	R	500	90.40	9.60
NC_047151.1.11761	NC_047151.1	11761	R	431	29.47	70.53
NC_047151.1.11770	NC_047151.1	11770	R	401	38.40	61.60
NC_047151.1.11792	NC_047151.1	11792	R	361	69.81	30.19
NC_047151.1.11873	NC_047151.1	11873	R	80	63.75	36.25
NC_047151.1.1195	NC_047151.1	1195	R	155	68.39	31.61
NC_047151.1.11981	NC_047151.1	11981	R	102	81.37	18.63
NC_047151.1.12096	NC_047151.1	12096	R	501	33.73	66.27
NC_047151.1.12105	NC_047151.1	12105	R	503	46.52	53.48
NC_047151.1.12127	NC_047151.1	12127	R	499	69.14	30.86
NC_047151.1.12208	NC_047151.1	12208	R	411	51.34	48.66
NC_047151.1.12263	NC_047151.1	12263	R	267	74.53	25.47
NC_047151.1.12301	NC_047151.1	12301	R	201	84.58	15.42
NC_047151.1.12316	NC_047151.1	12316	R	159	93.71	6.29
NC_047151.1.12431	NC_047151.1	12431	R	27	37.04	62.96
NC_047151.1.12455	NC_047151.1	12455	R	34	52.94	47.06
NC_047151.1.12462	NC_047151.1	12462	R	40	57.50	42.50
NC_047151.1.1248	NC_047151.1	1248	R	130	87.69	12.31
NC_047151.1.12543	NC_047151.1	12543	R	47	51.06	48.94
NC_047151.1.12598	NC_047151.1	12598	R	70	74.29	25.71
NC_047151.1.12651	NC_047151.1	12651	R	126	80.95	19.05
NC_047151.1.12766	NC_047151.1	12766	R	36	22.22	77.78
NC_047151.1.12775	NC_047151.1	12775	R	35	31.43	68.57
NC_047151.1.12797	NC_047151.1	12797	R	52	57.69	42.31
NC_047151.1.12878	NC_047151.1	12878	R	127	45.67	54.33
NC_047151.1.12933	NC_047151.1	12933	R	133	73.68	26.32
NC_047151.1.12986	NC_047151.1	12986	R	99	75.76	24.24
NC_047151.1.13102	NC_047151.1	13102	R	85	22.35	77.65
NC_047151.1.13111	NC_047151.1	13111	R	81	48.15	51.85
NC_047151.1.13133	NC_047151.1	13133	R	81	58.02	41.98
NC_047151.1.13214	NC_047151.1	13214	R	48	45.83	54.17
NC_047151.1.13269	NC_047151.1	13269	R	36	75.00	25.00
NC_047151.1.133	NC_047151.1	133	R	1334	41.83	58.17
NC_047151.1.13322	NC_047151.1	13322	R	23	100.00	0.00
NC_047151.1.13549	NC_047151.1	13549	R	28	46.43	53.57
NC_047151.1.13604	NC_047151.1	13604	R	39	53.85	46.15
NC_047151.1.1364	NC_047151.1	1364	R	199	33.67	66.33
NC_047151.1.13657	NC_047151.1	13657	R	103	87.38	12.62
NC_047151.1.13772	NC_047151.1	13772	R	214	21.03	78.97
NC_047151.1.13781	NC_047151.1	13781	R	213	51.64	48.36
NC_047151.1.13803	NC_047151.1	13803	R	202	66.83	33.17
NC_047151.1.1388	NC_047151.1	1388	R	181	54.70	45.30
NC_047151.1.13884	NC_047151.1	13884	R	161	47.20	52.80
NC_047151.1.13939	NC_047151.1	13939	R	118	70.34	29.66
NC_047151.1.1395	NC_047151.1	1395	R	194	65.98	34.02
NC_047151.1.13992	NC_047151.1	13992	R	45	88.89	11.11
NC_047151.1.14107	NC_047151.1	14107	R	68	25.00	75.00
NC_047151.1.14131	NC_047151.1	14131	R	75	60.00	40.00
NC_047151.1.14138	NC_047151.1	14138	R	84	79.76	20.24
NC_047151.1.14219	NC_047151.1	14219	R	63	65.08	34.92
NC_047151.1.14442	NC_047151.1	14442	R	185	22.70	77.30
NC_047151.1.14466	NC_047151.1	14466	R	233	55.36	44.64
NC_047151.1.14473	NC_047151.1	14473	R	263	69.58	30.42
NC_047151.1.14554	NC_047151.1	14554	R	313	51.44	48.56
NC_047151.1.14609	NC_047151.1	14609	R	290	67.59	32.41
NC_047151.1.14662	NC_047151.1	14662	R	192	92.71	7.29
NC_047151.1.1476	NC_047151.1	1476	R	219	51.60	48.40
NC_047151.1.14777	NC_047151.1	14777	R	91	27.47	72.53
