chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.1194	NC_047151.1	1194	F	442	60.63	39.37
NC_047151.1.11980	NC_047151.1	11980	F	78	87.18	12.82
NC_047151.1.12095	NC_047151.1	12095	F	282	42.20	57.80
NC_047151.1.12104	NC_047151.1	12104	F	328	52.13	47.87
NC_047151.1.12126	NC_047151.1	12126	F	382	67.80	32.20
NC_047151.1.12207	NC_047151.1	12207	F	488	41.19	58.81
NC_047151.1.12262	NC_047151.1	12262	F	289	52.60	47.40
NC_047151.1.12300	NC_047151.1	12300	F	204	65.20	34.80
NC_047151.1.12315	NC_047151.1	12315	F	118	67.80	32.20
NC_047151.1.12430	NC_047151.1	12430	F	86	30.23	69.77
NC_047151.1.12454	NC_047151.1	12454	F	102	46.08	53.92
NC_047151.1.12461	NC_047151.1	12461	F	102	57.84	42.16
NC_047151.1.1247	NC_047151.1	1247	F	335	70.45	29.55
NC_047151.1.12542	NC_047151.1	12542	F	58	29.31	70.69
NC_047151.1.12597	NC_047151.1	12597	F	22	72.73	27.27
NC_047151.1.12650	NC_047151.1	12650	F	45	73.33	26.67
NC_047151.1.12765	NC_047151.1	12765	F	23	17.39	82.61
NC_047151.1.12774	NC_047151.1	12774	F	20	20.00	80.00
NC_047151.1.12796	NC_047151.1	12796	F	21	57.14	42.86
NC_047151.1.12877	NC_047151.1	12877	F	21	38.10	61.90
NC_047151.1.12932	NC_047151.1	12932	F	24	66.67	33.33
NC_047151.1.12985	NC_047151.1	12985	F	38	50.00	50.00
NC_047151.1.13101	NC_047151.1	13101	F	37	16.22	83.78
NC_047151.1.13110	NC_047151.1	13110	F	30	36.67	63.33
NC_047151.1.13132	NC_047151.1	13132	F	31	61.29	38.71
NC_047151.1.132	NC_047151.1	132	F	833	42.26	57.74
NC_047151.1.13213	NC_047151.1	13213	F	22	45.45	54.55
NC_047151.1.13268	NC_047151.1	13268	F	22	59.09	40.91
NC_047151.1.13321	NC_047151.1	13321	F	20	80.00	20.00
NC_047151.1.13548	NC_047151.1	13548	F	31	29.03	70.97
NC_047151.1.13603	NC_047151.1	13603	F	39	61.54	38.46
NC_047151.1.1363	NC_047151.1	1363	F	163	23.31	76.69
NC_047151.1.13656	NC_047151.1	13656	F	137	83.21	16.79
NC_047151.1.13771	NC_047151.1	13771	F	275	25.82	74.18
NC_047151.1.13780	NC_047151.1	13780	F	240	35.00	65.00
NC_047151.1.13802	NC_047151.1	13802	F	239	59.00	41.00
NC_047151.1.1387	NC_047151.1	1387	F	163	55.83	44.17
NC_047151.1.13883	NC_047151.1	13883	F	277	53.79	46.21
NC_047151.1.13938	NC_047151.1	13938	F	224	69.20	30.80
NC_047151.1.1394	NC_047151.1	1394	F	160	60.62	39.38
NC_047151.1.13991	NC_047151.1	13991	F	107	71.96	28.04
NC_047151.1.14106	NC_047151.1	14106	F	182	25.27	74.73
NC_047151.1.14130	NC_047151.1	14130	F	234	54.27	45.73
NC_047151.1.14137	NC_047151.1	14137	F	232	64.66	35.34
NC_047151.1.14218	NC_047151.1	14218	F	179	44.69	55.31
NC_047151.1.14273	NC_047151.1	14273	F	28	57.14	42.86
NC_047151.1.14326	NC_047151.1	14326	F	22	81.82	18.18
NC_047151.1.14441	NC_047151.1	14441	F	60	28.33	71.67
NC_047151.1.14465	NC_047151.1	14465	F	72	65.28	34.72
NC_047151.1.14472	NC_047151.1	14472	F	69	69.57	30.43
NC_047151.1.14553	NC_047151.1	14553	F	55	45.45	54.55
NC_047151.1.14608	NC_047151.1	14608	F	85	54.12	45.88
NC_047151.1.14661	NC_047151.1	14661	F	98	75.51	24.49
NC_047151.1.1475	NC_047151.1	1475	F	146	47.95	52.05
NC_047151.1.14776	NC_047151.1	14776	F	101	24.75	75.25
NC_047151.1.14800	NC_047151.1	14800	F	100	49.00	51.00
NC_047151.1.14807	NC_047151.1	14807	F	102	63.73	36.27
NC_047151.1.14888	NC_047151.1	14888	F	48	27.08	72.92
NC_047151.1.15111	NC_047151.1	15111	F	56	30.36	69.64
NC_047151.1.15135	NC_047151.1	15135	F	59	49.15	50.85
NC_047151.1.15142	NC_047151.1	15142	F	63	60.32	39.68
NC_047151.1.15223	NC_047151.1	15223	F	45	20.00	80.00
NC_047151.1.15278	NC_047151.1	15278	F	85	69.41	30.59
NC_047151.1.1530	NC_047151.1	1530	F	125	69.60	30.40
NC_047151.1.15331	NC_047151.1	15331	F	229	79.04	20.96
NC_047151.1.15446	NC_047151.1	15446	F	644	29.66	70.34
NC_047151.1.15470	NC_047151.1	15470	F	699	51.65	48.35
NC_047151.1.15477	NC_047151.1	15477	F	691	60.49	39.51
NC_047151.1.15558	NC_047151.1	15558	F	418	45.22	54.78
NC_047151.1.15613	NC_047151.1	15613	F	181	62.98	37.02
NC_047151.1.15651	NC_047151.1	15651	F	55	72.73	27.27
NC_047151.1.15666	NC_047151.1	15666	F	38	71.05	28.95
NC_047151.1.1568	NC_047151.1	1568	F	109	71.56	28.44
NC_047151.1.15781	NC_047151.1	15781	F	201	25.37	74.63
NC_047151.1.15805	NC_047151.1	15805	F	235	52.77	47.23
NC_047151.1.15812	NC_047151.1	15812	F	252	60.71	39.29
NC_047151.1.1583	NC_047151.1	1583	F	119	88.24	11.76
NC_047151.1.15893	NC_047151.1	15893	F	328	38.72	61.28
NC_047151.1.15913	NC_047151.1	15913	F	340	19.41	80.59
NC_047151.1.15948	NC_047151.1	15948	F	385	59.22	40.78
NC_047151.1.15986	NC_047151.1	15986	F	358	61.73	38.27
NC_047151.1.16001	NC_047151.1	16001	F	342	76.32	23.68
NC_047151.1.16115	NC_047151.1	16115	F	89	32.58	67.42
NC_047151.1.16139	NC_047151.1	16139	F	62	53.23	46.77
NC_047151.1.16146	NC_047151.1	16146	F	57	64.91	35.09
NC_047151.1.1698	NC_047151.1	1698	F	105	22.86	77.14
NC_047151.1.1722	NC_047151.1	1722	F	78	52.56	47.44
NC_047151.1.1729	NC_047151.1	1729	F	75	61.33	38.67
NC_047151.1.1810	NC_047151.1	1810	F	76	59.21	40.79
NC_047151.1.1865	NC_047151.1	1865	F	102	69.61	30.39
NC_047151.1.187	NC_047151.1	187	F	1353	63.78	36.22
NC_047151.1.1918	NC_047151.1	1918	F	112	78.57	21.43
NC_047151.1.20	NC_047151.1	20	F	64	23.44	76.56
NC_047151.1.2033	NC_047151.1	2033	F	70	32.86	67.14
NC_047151.1.2057	NC_047151.1	2057	F	49	67.35	32.65
NC_047151.1.2064	NC_047151.1	2064	F	51	74.51	25.49
NC_047151.1.2145	NC_047151.1	2145	F	21	47.62	52.38
NC_047151.1.2201	NC_047151.1	2201	F	79	75.95	24.05
NC_047151.1.225	NC_047151.1	225	F	1573	77.30	22.70
NC_047151.1.2254	NC_047151.1	2254	F	179	86.03	13.97
NC_047151.1.2369	NC_047151.1	2369	F	132	31.82	68.18
NC_047151.1.2393	NC_047151.1	2393	F	95	51.58	48.42
NC_047151.1.240	NC_047151.1	240	F	1403	83.75	16.25
NC_047151.1.2400	NC_047151.1	2400	F	94	62.77	37.23
NC_047151.1.2481	NC_047151.1	2481	F	71	42.25	57.75
NC_047151.1.2537	NC_047151.1	2537	F	774	70.80	29.20
NC_047151.1.2575	NC_047151.1	2575	F	1629	84.59	15.41
NC_047151.1.2590	NC_047151.1	2590	F	1361	88.68	11.32
NC_047151.1.2705	NC_047151.1	2705	F	736	33.02	66.98
NC_047151.1.2729	NC_047151.1	2729	F	531	57.44	42.56
NC_047151.1.2736	NC_047151.1	2736	F	540	62.78	37.22
NC_047151.1.2817	NC_047151.1	2817	F	1517	42.19	57.81
NC_047151.1.2872	NC_047151.1	2872	F	1357	59.76	40.24
NC_047151.1.2925	NC_047151.1	2925	F	970	69.59	30.41
NC_047151.1.3041	NC_047151.1	3041	F	401	33.67	66.33
NC_047151.1.3065	NC_047151.1	3065	F	427	48.01	51.99
NC_047151.1.3072	NC_047151.1	3072	F	430	61.16	38.84
NC_047151.1.3153	NC_047151.1	3153	F	508	42.32	57.68
NC_047151.1.3208	NC_047151.1	3208	F	696	67.53	32.47
NC_047151.1.3246	NC_047151.1	3246	F	830	75.90	24.10
NC_047151.1.3261	NC_047151.1	3261	F	743	80.35	19.65
NC_047151.1.3376	NC_047151.1	3376	F	623	32.91	67.09
NC_047151.1.3400	NC_047151.1	3400	F	612	40.69	59.31
NC_047151.1.3407	NC_047151.1	3407	F	617	64.18	35.82
NC_047151.1.3488	NC_047151.1	3488	F	649	42.84	57.16
NC_047151.1.3543	NC_047151.1	3543	F	566	67.49	32.51
NC_047151.1.356	NC_047151.1	356	F	814	26.17	73.83
NC_047151.1.3581	NC_047151.1	3581	F	591	72.42	27.58
NC_047151.1.3596	NC_047151.1	3596	F	513	79.73	20.27
NC_047151.1.3711	NC_047151.1	3711	F	182	27.47	72.53
NC_047151.1.3735	NC_047151.1	3735	F	102	50.98	49.02
NC_047151.1.3742	NC_047151.1	3742	F	96	54.17	45.83
NC_047151.1.380	NC_047151.1	380	F	614	51.95	48.05
NC_047151.1.3823	NC_047151.1	3823	F	47	38.30	61.70
NC_047151.1.387	NC_047151.1	387	F	613	57.59	42.41
NC_047151.1.3879	NC_047151.1	3879	F	160	65.62	34.38
NC_047151.1.3932	NC_047151.1	3932	F	236	74.58	25.42
NC_047151.1.4047	NC_047151.1	4047	F	241	31.12	68.88
NC_047151.1.4071	NC_047151.1	4071	F	247	59.11	40.89
NC_047151.1.4078	NC_047151.1	4078	F	244	64.34	35.66
NC_047151.1.4159	NC_047151.1	4159	F	443	47.63	52.37
NC_047151.1.4179	NC_047151.1	4179	F	424	45.52	54.48
NC_047151.1.4214	NC_047151.1	4214	F	555	68.29	31.71
NC_047151.1.4267	NC_047151.1	4267	F	631	62.28	37.72
NC_047151.1.4382	NC_047151.1	4382	F	572	31.12	68.88
NC_047151.1.44	NC_047151.1	44	F	154	43.51	56.49
NC_047151.1.4406	NC_047151.1	4406	F	495	54.14	45.86
NC_047151.1.4413	NC_047151.1	4413	F	496	59.07	40.93
NC_047151.1.4494	NC_047151.1	4494	F	249	45.78	54.22
NC_047151.1.4549	NC_047151.1	4549	F	157	73.25	26.75
NC_047151.1.4587	NC_047151.1	4587	F	158	62.66	37.34
NC_047151.1.4602	NC_047151.1	4602	F	214	86.45	13.55
NC_047151.1.468	NC_047151.1	468	F	638	43.42	56.58
NC_047151.1.4717	NC_047151.1	4717	F	273	35.53	64.47
NC_047151.1.4741	NC_047151.1	4741	F	201	57.21	42.79
NC_047151.1.4748	NC_047151.1	4748	F	200	67.50	32.50
NC_047151.1.4829	NC_047151.1	4829	F	304	43.42	56.58
NC_047151.1.488	NC_047151.1	488	F	605	29.42	70.58
NC_047151.1.4884	NC_047151.1	4884	F	316	64.24	35.76
NC_047151.1.4937	NC_047151.1	4937	F	204	80.88	19.12
NC_047151.1.5052	NC_047151.1	5052	F	257	30.74	69.26
NC_047151.1.5076	NC_047151.1	5076	F	243	60.08	39.92
NC_047151.1.5083	NC_047151.1	5083	F	240	66.25	33.75
NC_047151.1.51	NC_047151.1	51	F	187	64.17	35.83
NC_047151.1.5164	NC_047151.1	5164	F	164	43.29	56.71
NC_047151.1.5220	NC_047151.1	5220	F	262	72.52	27.48
NC_047151.1.523	NC_047151.1	523	F	573	64.05	35.95
NC_047151.1.5258	NC_047151.1	5258	F	715	72.03	27.97
NC_047151.1.5273	NC_047151.1	5273	F	715	82.38	17.62
NC_047151.1.5388	NC_047151.1	5388	F	733	32.88	67.12
NC_047151.1.5412	NC_047151.1	5412	F	59	47.46	52.54
NC_047151.1.5420	NC_047151.1	5420	F	472	61.02	38.98
NC_047151.1.5501	NC_047151.1	5501	F	636	42.14	57.86
NC_047151.1.5556	NC_047151.1	5556	F	714	64.57	35.43
NC_047151.1.5594	NC_047151.1	5594	F	717	69.60	30.40
NC_047151.1.5609	NC_047151.1	5609	F	654	79.20	20.80
NC_047151.1.5724	NC_047151.1	5724	F	273	32.97	67.03
NC_047151.1.5748	NC_047151.1	5748	F	250	61.20	38.80
NC_047151.1.5755	NC_047151.1	5755	F	253	68.38	31.62
NC_047151.1.576	NC_047151.1	576	F	602	78.41	21.59
NC_047151.1.5836	NC_047151.1	5836	F	224	45.54	54.46
NC_047151.1.5891	NC_047151.1	5891	F	168	66.67	33.33
NC_047151.1.5929	NC_047151.1	5929	F	228	75.44	24.56
NC_047151.1.5944	NC_047151.1	5944	F	246	84.96	15.04
NC_047151.1.6059	NC_047151.1	6059	F	451	33.26	66.74
NC_047151.1.6083	NC_047151.1	6083	F	400	57.50	42.50
NC_047151.1.6090	NC_047151.1	6090	F	416	69.47	30.53
NC_047151.1.6171	NC_047151.1	6171	F	587	46.51	53.49
NC_047151.1.6191	NC_047151.1	6191	F	580	41.21	58.79
NC_047151.1.6226	NC_047151.1	6226	F	594	64.14	35.86
NC_047151.1.6279	NC_047151.1	6279	F	731	74.83	25.17
NC_047151.1.6394	NC_047151.1	6394	F	1188	31.40	68.60
NC_047151.1.6425	NC_047151.1	6425	F	1002	58.78	41.22
NC_047151.1.6506	NC_047151.1	6506	F	295	42.71	57.29
NC_047151.1.6562	NC_047151.1	6562	F	361	68.14	31.86
NC_047151.1.6600	NC_047151.1	6600	F	719	76.77	23.23
NC_047151.1.6615	NC_047151.1	6615	F	720	80.83	19.17
NC_047151.1.6730	NC_047151.1	6730	F	1091	27.41	72.59
NC_047151.1.6754	NC_047151.1	6754	F	852	50.59	49.41
NC_047151.1.6761	NC_047151.1	6761	F	845	58.34	41.66
NC_047151.1.6842	NC_047151.1	6842	F	529	39.89	60.11
NC_047151.1.6862	NC_047151.1	6862	F	506	35.38	64.62
NC_047151.1.6897	NC_047151.1	6897	F	514	63.62	36.38
NC_047151.1.691	NC_047151.1	691	F	895	35.64	64.36
NC_047151.1.6950	NC_047151.1	6950	F	412	74.03	25.97
NC_047151.1.7066	NC_047151.1	7066	F	431	32.25	67.75
NC_047151.1.7090	NC_047151.1	7090	F	433	54.50	45.50
NC_047151.1.7097	NC_047151.1	7097	F	415	62.89	37.11
NC_047151.1.715	NC_047151.1	715	F	753	57.90	42.10
NC_047151.1.7178	NC_047151.1	7178	F	432	37.73	62.27
NC_047151.1.722	NC_047151.1	722	F	730	67.12	32.88
NC_047151.1.7233	NC_047151.1	7233	F	516	69.19	30.81
NC_047151.1.7271	NC_047151.1	7271	F	548	68.61	31.39
NC_047151.1.7286	NC_047151.1	7286	F	502	76.69	23.31
NC_047151.1.7401	NC_047151.1	7401	F	192	29.17	70.83
NC_047151.1.7425	NC_047151.1	7425	F	124	50.00	50.00
NC_047151.1.7432	NC_047151.1	7432	F	121	48.76	51.24
NC_047151.1.7513	NC_047151.1	7513	F	56	48.21	51.79
NC_047151.1.7569	NC_047151.1	7569	F	94	67.02	32.98
NC_047151.1.7622	NC_047151.1	7622	F	112	79.46	20.54
NC_047151.1.7738	NC_047151.1	7738	F	137	19.71	80.29
NC_047151.1.7762	NC_047151.1	7762	F	144	49.31	50.69
NC_047151.1.7769	NC_047151.1	7769	F	136	60.29	39.71
NC_047151.1.7850	NC_047151.1	7850	F	155	46.45	53.55
NC_047151.1.7905	NC_047151.1	7905	F	147	58.50	41.50
NC_047151.1.7958	NC_047151.1	7958	F	174	76.44	23.56
NC_047151.1.803	NC_047151.1	803	F	863	43.11	56.89
NC_047151.1.8074	NC_047151.1	8074	F	439	21.41	78.59
NC_047151.1.8105	NC_047151.1	8105	F	549	54.64	45.36
NC_047151.1.8186	NC_047151.1	8186	F	522	45.59	54.41
NC_047151.1.8206	NC_047151.1	8206	F	471	40.13	59.87
NC_047151.1.8241	NC_047151.1	8241	F	399	63.66	36.34
NC_047151.1.8294	NC_047151.1	8294	F	434	75.58	24.42
NC_047151.1.8409	NC_047151.1	8409	F	298	27.52	72.48
NC_047151.1.8432	NC_047151.1	8432	F	243	48.15	51.85
NC_047151.1.8439	NC_047151.1	8439	F	230	68.26	31.74
NC_047151.1.8520	NC_047151.1	8520	F	480	50.00	50.00
NC_047151.1.8575	NC_047151.1	8575	F	587	67.46	32.54
NC_047151.1.858	NC_047151.1	858	F	1026	66.28	33.72
NC_047151.1.8628	NC_047151.1	8628	F	692	80.64	19.36
NC_047151.1.8743	NC_047151.1	8743	F	588	26.87	73.13
NC_047151.1.8767	NC_047151.1	8767	F	458	51.75	48.25
NC_047151.1.8774	NC_047151.1	8774	F	430	60.23	39.77
NC_047151.1.8855	NC_047151.1	8855	F	631	45.01	54.99
NC_047151.1.8910	NC_047151.1	8910	F	821	71.74	28.26
NC_047151.1.896	NC_047151.1	896	F	1034	67.99	32.01
NC_047151.1.8963	NC_047151.1	8963	F	623	81.38	18.62
NC_047151.1.9078	NC_047151.1	9078	F	246	31.30	68.70
NC_047151.1.9102	NC_047151.1	9102	F	199	62.31	37.69
NC_047151.1.9109	NC_047151.1	9109	F	201	61.69	38.31
NC_047151.1.911	NC_047151.1	911	F	828	79.11	20.89
NC_047151.1.9190	NC_047151.1	9190	F	487	39.63	60.37
NC_047151.1.9245	NC_047151.1	9245	F	569	62.04	37.96
NC_047151.1.9298	NC_047151.1	9298	F	367	70.57	29.43
NC_047151.1.9414	NC_047151.1	9414	F	151	24.50	75.50
NC_047151.1.9438	NC_047151.1	9438	F	158	53.16	46.84
NC_047151.1.9445	NC_047151.1	9445	F	155	65.16	34.84
NC_047151.1.9526	NC_047151.1	9526	F	212	43.87	56.13
NC_047151.1.9581	NC_047151.1	9581	F	632	72.15	27.85
NC_047151.1.9634	NC_047151.1	9634	F	632	82.28	17.72
NC_047151.1.9748	NC_047151.1	9748	F	425	28.47	71.53
NC_047151.1.9772	NC_047151.1	9772	F	1383	48.95	51.05
NC_047151.1.9779	NC_047151.1	9779	F	1640	69.33	30.67
NC_047151.1.9860	NC_047151.1	9860	F	5276	41.43	58.57
NC_047151.1.9880	NC_047151.1	9880	F	6203	8.38	91.62
NC_047151.1.9915	NC_047151.1	9915	F	8428	72.72	27.28
NC_047151.1.9953	NC_047151.1	9953	F	10515	72.98	27.02
NC_047151.1.9968	NC_047151.1	9968	F	10484	83.96	16.04
NC_047151.1.10084	NC_047151.1	10084	R	7414	28.93	71.07
NC_047151.1.10108	NC_047151.1	10108	R	5623	61.27	38.73
NC_047151.1.10109	NC_047151.1	10109	R	31	58.06	41.94
NC_047151.1.10115	NC_047151.1	10115	R	5418	69.58	30.42
NC_047151.1.10196	NC_047151.1	10196	R	1148	46.78	53.22
NC_047151.1.10217	NC_047151.1	10217	R	238	50.84	49.16
NC_047151.1.10252	NC_047151.1	10252	R	609	69.95	30.05
NC_047151.1.1027	NC_047151.1	1027	R	441	26.98	73.02
NC_047151.1.10305	NC_047151.1	10305	R	738	89.70	10.30
NC_047151.1.10420	NC_047151.1	10420	R	902	22.62	77.38
NC_047151.1.10444	NC_047151.1	10444	R	812	53.57	46.43
NC_047151.1.10451	NC_047151.1	10451	R	770	64.94	35.06
NC_047151.1.1051	NC_047151.1	1051	R	377	60.48	39.52
NC_047151.1.10532	NC_047151.1	10532	R	378	51.06	48.94
NC_047151.1.10551	NC_047151.1	10551	R	179	21.23	78.77
NC_047151.1.1058	NC_047151.1	1058	R	374	66.31	33.69
NC_047151.1.10586	NC_047151.1	10586	R	610	63.93	36.07
NC_047151.1.10639	NC_047151.1	10639	R	1116	84.95	15.05
NC_047151.1.10754	NC_047151.1	10754	R	2153	24.48	75.52
NC_047151.1.10763	NC_047151.1	10763	R	2053	40.87	59.13
NC_047151.1.10785	NC_047151.1	10785	R	2119	59.65	40.35
NC_047151.1.10866	NC_047151.1	10866	R	1179	47.75	52.25
NC_047151.1.10921	NC_047151.1	10921	R	568	71.83	28.17
NC_047151.1.10975	NC_047151.1	10975	R	379	84.96	15.04
NC_047151.1.11090	NC_047151.1	11090	R	1261	25.14	74.86
NC_047151.1.11099	NC_047151.1	11099	R	1286	30.40	69.60
NC_047151.1.11121	NC_047151.1	11121	R	1408	60.30	39.70
NC_047151.1.11202	NC_047151.1	11202	R	1727	53.91	46.09
NC_047151.1.11257	NC_047151.1	11257	R	1683	63.22	36.78
NC_047151.1.11310	NC_047151.1	11310	R	1647	88.65	11.35
NC_047151.1.1139	NC_047151.1	1139	R	279	55.20	44.80
NC_047151.1.11407	NC_047151.1	11407	R	1909	41.38	58.62
NC_047151.1.11425	NC_047151.1	11425	R	2031	17.63	82.37
NC_047151.1.11442	NC_047151.1	11442	R	2048	52.34	47.66
NC_047151.1.11449	NC_047151.1	11449	R	2015	56.77	43.23
NC_047151.1.11456	NC_047151.1	11456	R	2007	50.22	49.78
NC_047151.1.11537	NC_047151.1	11537	R	1492	50.54	49.46
NC_047151.1.11557	NC_047151.1	11557	R	1229	44.02	55.98
NC_047151.1.11592	NC_047151.1	11592	R	921	73.83	26.17
NC_047151.1.11630	NC_047151.1	11630	R	462	72.73	27.27
NC_047151.1.11645	NC_047151.1	11645	R	574	88.50	11.50
NC_047151.1.11761	NC_047151.1	11761	R	480	22.29	77.71
NC_047151.1.11770	NC_047151.1	11770	R	434	38.94	61.06
NC_047151.1.11792	NC_047151.1	11792	R	423	56.50	43.50
NC_047151.1.11873	NC_047151.1	11873	R	96	56.25	43.75
NC_047151.1.11928	NC_047151.1	11928	R	35	82.86	17.14
NC_047151.1.1195	NC_047151.1	1195	R	146	68.49	31.51
NC_047151.1.11981	NC_047151.1	11981	R	107	85.05	14.95
NC_047151.1.12096	NC_047151.1	12096	R	525	26.29	73.71
NC_047151.1.12105	NC_047151.1	12105	R	538	44.24	55.76
NC_047151.1.12127	NC_047151.1	12127	R	531	63.09	36.91
NC_047151.1.12208	NC_047151.1	12208	R	451	43.46	56.54
NC_047151.1.12263	NC_047151.1	12263	R	293	73.72	26.28
NC_047151.1.12301	NC_047151.1	12301	R	214	79.91	20.09
NC_047151.1.12316	NC_047151.1	12316	R	168	95.24	4.76
NC_047151.1.12455	NC_047151.1	12455	R	31	45.16	54.84
NC_047151.1.12462	NC_047151.1	12462	R	29	44.83	55.17
NC_047151.1.1248	NC_047151.1	1248	R	141	86.52	13.48
NC_047151.1.12543	NC_047151.1	12543	R	60	51.67	48.33
NC_047151.1.12598	NC_047151.1	12598	R	84	70.24	29.76
NC_047151.1.12651	NC_047151.1	12651	R	125	81.60	18.40
NC_047151.1.12766	NC_047151.1	12766	R	48	25.00	75.00
NC_047151.1.12775	NC_047151.1	12775	R	43	37.21	62.79
NC_047151.1.12797	NC_047151.1	12797	R	54	51.85	48.15
NC_047151.1.12878	NC_047151.1	12878	R	147	46.94	53.06
NC_047151.1.12933	NC_047151.1	12933	R	172	72.67	27.33
NC_047151.1.12986	NC_047151.1	12986	R	130	86.92	13.08
NC_047151.1.13102	NC_047151.1	13102	R	97	21.65	78.35
NC_047151.1.13111	NC_047151.1	13111	R	106	38.68	61.32
NC_047151.1.13133	NC_047151.1	13133	R	104	52.88	47.12
NC_047151.1.13214	NC_047151.1	13214	R	59	45.76	54.24
NC_047151.1.13269	NC_047151.1	13269	R	53	71.70	28.30
NC_047151.1.133	NC_047151.1	133	R	1353	38.58	61.42
NC_047151.1.13322	NC_047151.1	13322	R	41	90.24	9.76
NC_047151.1.13549	NC_047151.1	13549	R	23	34.78	65.22
NC_047151.1.13604	NC_047151.1	13604	R	35	74.29	25.71
NC_047151.1.1364	NC_047151.1	1364	R	203	26.60	73.40
NC_047151.1.13657	NC_047151.1	13657	R	90	76.67	23.33
NC_047151.1.13772	NC_047151.1	13772	R	244	21.31	78.69
NC_047151.1.13781	NC_047151.1	13781	R	238	43.70	56.30
NC_047151.1.13803	NC_047151.1	13803	R	242	59.50	40.50
NC_047151.1.1388	NC_047151.1	1388	R	205	58.54	41.46
NC_047151.1.13884	NC_047151.1	13884	R	196	45.92	54.08
NC_047151.1.13939	NC_047151.1	13939	R	142	65.49	34.51
NC_047151.1.1395	NC_047151.1	1395	R	203	65.52	34.48
NC_047151.1.13992	NC_047151.1	13992	R	64	81.25	18.75
NC_047151.1.14107	NC_047151.1	14107	R	94	27.66	72.34
NC_047151.1.14131	NC_047151.1	14131	R	112	48.21	51.79
NC_047151.1.14138	NC_047151.1	14138	R	118	58.47	41.53
NC_047151.1.14219	NC_047151.1	14219	R	76	51.32	48.68
NC_047151.1.14274	NC_047151.1	14274	R	23	56.52	43.48
NC_047151.1.14442	NC_047151.1	14442	R	172	21.51	78.49
NC_047151.1.14466	NC_047151.1	14466	R	219	45.66	54.34
NC_047151.1.14473	NC_047151.1	14473	R	247	64.37	35.63
NC_047151.1.14554	NC_047151.1	14554	R	349	44.13	55.87
NC_047151.1.14609	NC_047151.1	14609	R	299	63.55	36.45
NC_047151.1.14662	NC_047151.1	14662	R	169	90.53	9.47
