chrBase	chr	base	strand	coverage	freqC	freqT
NC_047151.1.3543	NC_047151.1	3543	F	452	65.49	34.51
NC_047151.1.356	NC_047151.1	356	F	647	27.98	72.02
NC_047151.1.3581	NC_047151.1	3581	F	458	72.71	27.29
NC_047151.1.3596	NC_047151.1	3596	F	374	79.68	20.32
NC_047151.1.3711	NC_047151.1	3711	F	113	30.09	69.91
NC_047151.1.3735	NC_047151.1	3735	F	59	50.85	49.15
NC_047151.1.3742	NC_047151.1	3742	F	61	55.74	44.26
NC_047151.1.380	NC_047151.1	380	F	523	50.48	49.52
NC_047151.1.3823	NC_047151.1	3823	F	30	36.67	63.33
NC_047151.1.387	NC_047151.1	387	F	513	56.73	43.27
NC_047151.1.3879	NC_047151.1	3879	F	112	61.61	38.39
NC_047151.1.3932	NC_047151.1	3932	F	157	80.89	19.11
NC_047151.1.4047	NC_047151.1	4047	F	189	25.40	74.60
NC_047151.1.4071	NC_047151.1	4071	F	183	57.92	42.08
NC_047151.1.4078	NC_047151.1	4078	F	178	60.67	39.33
NC_047151.1.4159	NC_047151.1	4159	F	392	56.38	43.62
NC_047151.1.4179	NC_047151.1	4179	F	342	46.20	53.80
NC_047151.1.4214	NC_047151.1	4214	F	527	67.93	32.07
NC_047151.1.4267	NC_047151.1	4267	F	589	51.95	48.05
NC_047151.1.4382	NC_047151.1	4382	F	530	24.53	75.47
NC_047151.1.44	NC_047151.1	44	F	128	46.88	53.12
NC_047151.1.4406	NC_047151.1	4406	F	419	45.35	54.65
NC_047151.1.4413	NC_047151.1	4413	F	414	54.83	45.17
NC_047151.1.4494	NC_047151.1	4494	F	186	47.31	52.69
NC_047151.1.4549	NC_047151.1	4549	F	102	64.71	35.29
NC_047151.1.4587	NC_047151.1	4587	F	119	63.87	36.13
NC_047151.1.4602	NC_047151.1	4602	F	160	84.38	15.62
NC_047151.1.468	NC_047151.1	468	F	519	41.23	58.77
NC_047151.1.4717	NC_047151.1	4717	F	203	33.99	66.01
NC_047151.1.4741	NC_047151.1	4741	F	134	62.69	37.31
NC_047151.1.4748	NC_047151.1	4748	F	123	67.48	32.52
NC_047151.1.4829	NC_047151.1	4829	F	241	53.11	46.89
NC_047151.1.488	NC_047151.1	488	F	491	29.53	70.47
NC_047151.1.4884	NC_047151.1	4884	F	247	65.99	34.01
NC_047151.1.4937	NC_047151.1	4937	F	147	72.79	27.21
NC_047151.1.5052	NC_047151.1	5052	F	213	35.21	64.79
NC_047151.1.5076	NC_047151.1	5076	F	207	57.00	43.00
NC_047151.1.5083	NC_047151.1	5083	F	199	65.33	34.67
NC_047151.1.51	NC_047151.1	51	F	142	61.27	38.73
NC_047151.1.5164	NC_047151.1	5164	F	108	38.89	61.11
NC_047151.1.5220	NC_047151.1	5220	F	180	65.00	35.00
NC_047151.1.523	NC_047151.1	523	F	469	60.98	39.02
NC_047151.1.5258	NC_047151.1	5258	F	494	72.06	27.94
NC_047151.1.5273	NC_047151.1	5273	F	473	82.24	17.76
NC_047151.1.5388	NC_047151.1	5388	F	469	26.44	73.56
NC_047151.1.5412	NC_047151.1	5412	F	44	50.00	50.00
NC_047151.1.5420	NC_047151.1	5420	F	304	59.21	40.79
NC_047151.1.5501	NC_047151.1	5501	F	434	40.32	59.68
NC_047151.1.5556	NC_047151.1	5556	F	512	64.84	35.16
NC_047151.1.5594	NC_047151.1	5594	F	522	72.41	27.59
NC_047151.1.5609	NC_047151.1	5609	F	456	78.07	21.93
NC_047151.1.5724	NC_047151.1	5724	F	178	28.65	71.35
NC_047151.1.5748	NC_047151.1	5748	F	179	49.16	50.84
NC_047151.1.5755	NC_047151.1	5755	F	181	65.75	34.25
NC_047151.1.576	NC_047151.1	576	F	460	75.43	24.57
NC_047151.1.5836	NC_047151.1	5836	F	144	40.97	59.03
NC_047151.1.5891	NC_047151.1	5891	F	96	58.33	41.67
NC_047151.1.5929	NC_047151.1	5929	F	137	71.53	28.47
NC_047151.1.5944	NC_047151.1	5944	F	158	86.08	13.92
NC_047151.1.6059	NC_047151.1	6059	F	331	28.70	71.30
NC_047151.1.6083	NC_047151.1	6083	F	282	50.35	49.65
NC_047151.1.6090	NC_047151.1	6090	F	298	59.40	40.60
NC_047151.1.6171	NC_047151.1	6171	F	362	48.90	51.10
NC_047151.1.6191	NC_047151.1	6191	F	356	34.83	65.17
NC_047151.1.6226	NC_047151.1	6226	F	370	60.81	39.19
NC_047151.1.6279	NC_047151.1	6279	F	482	74.07	25.93
NC_047151.1.6394	NC_047151.1	6394	F	802	27.06	72.94
NC_047151.1.6425	NC_047151.1	6425	F	682	57.04	42.96
NC_047151.1.6506	NC_047151.1	6506	F	235	44.68	55.32
NC_047151.1.6562	NC_047151.1	6562	F	339	66.37	33.63
NC_047151.1.6600	NC_047151.1	6600	F	623	77.85	22.15
NC_047151.1.6615	NC_047151.1	6615	F	581	80.55	19.45
NC_047151.1.6730	NC_047151.1	6730	F	841	25.80	74.20
NC_047151.1.6754	NC_047151.1	6754	F	647	51.78	48.22
NC_047151.1.6761	NC_047151.1	6761	F	643	57.70	42.30
NC_047151.1.6842	NC_047151.1	6842	F	397	45.59	54.41
NC_047151.1.6862	NC_047151.1	6862	F	389	39.85	60.15
NC_047151.1.6897	NC_047151.1	6897	F	390	63.85	36.15
NC_047151.1.691	NC_047151.1	691	F	758	30.87	69.13
NC_047151.1.6950	NC_047151.1	6950	F	340	71.47	28.53
NC_047151.1.7066	NC_047151.1	7066	F	367	33.51	66.49
NC_047151.1.7090	NC_047151.1	7090	F	377	50.66	49.34
NC_047151.1.7097	NC_047151.1	7097	F	373	59.52	40.48
NC_047151.1.715	NC_047151.1	715	F	677	56.43	43.57
NC_047151.1.7178	NC_047151.1	7178	F	373	42.90	57.10
NC_047151.1.722	NC_047151.1	722	F	670	67.31	32.69
NC_047151.1.7233	NC_047151.1	7233	F	440	66.82	33.18
NC_047151.1.7271	NC_047151.1	7271	F	480	72.50	27.50
NC_047151.1.7286	NC_047151.1	7286	F	427	79.86	20.14
NC_047151.1.7401	NC_047151.1	7401	F	181	29.83	70.17
NC_047151.1.7425	NC_047151.1	7425	F	129	57.36	42.64
NC_047151.1.7432	NC_047151.1	7432	F	113	69.91	30.09
NC_047151.1.7513	NC_047151.1	7513	F	57	40.35	59.65
NC_047151.1.7569	NC_047151.1	7569	F	62	54.84	45.16
NC_047151.1.7622	NC_047151.1	7622	F	76	76.32	23.68
NC_047151.1.7738	NC_047151.1	7738	F	127	23.62	76.38
NC_047151.1.7762	NC_047151.1	7762	F	133	45.11	54.89
NC_047151.1.7769	NC_047151.1	7769	F	143	55.24	44.76
NC_047151.1.7850	NC_047151.1	7850	F	135	55.56	44.44
NC_047151.1.7905	NC_047151.1	7905	F	110	61.82	38.18
NC_047151.1.7958	NC_047151.1	7958	F	133	77.44	22.56
NC_047151.1.803	NC_047151.1	803	F	783	43.81	56.19
NC_047151.1.8074	NC_047151.1	8074	F	314	18.79	81.21
NC_047151.1.8105	NC_047151.1	8105	F	372	56.72	43.28
NC_047151.1.8186	NC_047151.1	8186	F	340	45.00	55.00
NC_047151.1.8206	NC_047151.1	8206	F	327	39.45	60.55
NC_047151.1.8241	NC_047151.1	8241	F	280	61.43	38.57
NC_047151.1.8294	NC_047151.1	8294	F	286	69.58	30.42
NC_047151.1.8409	NC_047151.1	8409	F	215	19.53	80.47
NC_047151.1.8432	NC_047151.1	8432	F	171	40.94	59.06
NC_047151.1.8439	NC_047151.1	8439	F	182	58.24	41.76
NC_047151.1.8520	NC_047151.1	8520	F	341	50.44	49.56
NC_047151.1.8575	NC_047151.1	8575	F	387	71.32	28.68
NC_047151.1.858	NC_047151.1	858	F	887	64.26	35.74
NC_047151.1.8628	NC_047151.1	8628	F	481	80.04	19.96
NC_047151.1.8743	NC_047151.1	8743	F	411	28.47	71.53
NC_047151.1.8767	NC_047151.1	8767	F	317	50.79	49.21
NC_047151.1.8774	NC_047151.1	8774	F	287	62.02	37.98
NC_047151.1.8855	NC_047151.1	8855	F	459	49.24	50.76
NC_047151.1.8910	NC_047151.1	8910	F	575	67.83	32.17
NC_047151.1.896	NC_047151.1	896	F	869	66.86	33.14
NC_047151.1.8963	NC_047151.1	8963	F	410	79.27	20.73
NC_047151.1.9078	NC_047151.1	9078	F	177	23.16	76.84
NC_047151.1.9102	NC_047151.1	9102	F	158	53.80	46.20
NC_047151.1.9109	NC_047151.1	9109	F	145	60.69	39.31
NC_047151.1.911	NC_047151.1	911	F	675	76.30	23.70
NC_047151.1.9190	NC_047151.1	9190	F	400	51.00	49.00
NC_047151.1.9245	NC_047151.1	9245	F	460	57.39	42.61
NC_047151.1.9298	NC_047151.1	9298	F	307	64.82	35.18
NC_047151.1.9414	NC_047151.1	9414	F	110	29.09	70.91
NC_047151.1.9438	NC_047151.1	9438	F	109	44.04	55.96
NC_047151.1.9445	NC_047151.1	9445	F	110	60.00	40.00
NC_047151.1.9526	NC_047151.1	9526	F	154	54.55	45.45
NC_047151.1.9581	NC_047151.1	9581	F	476	66.39	33.61
NC_047151.1.9634	NC_047151.1	9634	F	467	80.73	19.27
NC_047151.1.9748	NC_047151.1	9748	F	388	22.94	77.06
NC_047151.1.9772	NC_047151.1	9772	F	1122	49.20	50.80
NC_047151.1.9779	NC_047151.1	9779	F	1310	66.41	33.59
NC_047151.1.9860	NC_047151.1	9860	F	4261	43.79	56.21
NC_047151.1.9880	NC_047151.1	9880	F	4918	7.12	92.88
NC_047151.1.9915	NC_047151.1	9915	F	6390	71.13	28.87
NC_047151.1.9953	NC_047151.1	9953	F	8058	70.99	29.01
NC_047151.1.9968	NC_047151.1	9968	F	7666	84.59	15.41
NC_047151.1.10084	NC_047151.1	10084	R	5544	28.34	71.66
NC_047151.1.10108	NC_047151.1	10108	R	4269	59.50	40.50
NC_047151.1.10115	NC_047151.1	10115	R	4109	69.53	30.47
NC_047151.1.10196	NC_047151.1	10196	R	899	49.83	50.17
NC_047151.1.10217	NC_047151.1	10217	R	187	56.68	43.32
NC_047151.1.10252	NC_047151.1	10252	R	460	68.04	31.96
NC_047151.1.1027	NC_047151.1	1027	R	377	23.08	76.92
NC_047151.1.10305	NC_047151.1	10305	R	522	90.23	9.77
NC_047151.1.10420	NC_047151.1	10420	R	596	25.50	74.50
NC_047151.1.10444	NC_047151.1	10444	R	549	49.54	50.46
NC_047151.1.10451	NC_047151.1	10451	R	522	60.54	39.46
NC_047151.1.1051	NC_047151.1	1051	R	304	55.59	44.41
NC_047151.1.10532	NC_047151.1	10532	R	302	55.30	44.70
NC_047151.1.10551	NC_047151.1	10551	R	170	14.12	85.88
NC_047151.1.1058	NC_047151.1	1058	R	297	63.97	36.03
NC_047151.1.10586	NC_047151.1	10586	R	451	62.75	37.25
NC_047151.1.10639	NC_047151.1	10639	R	748	83.69	16.31
NC_047151.1.10754	NC_047151.1	10754	R	1468	22.41	77.59
NC_047151.1.10763	NC_047151.1	10763	R	1405	38.58	61.42
NC_047151.1.10785	NC_047151.1	10785	R	1433	57.36	42.64
NC_047151.1.10866	NC_047151.1	10866	R	802	46.88	53.12
NC_047151.1.10921	NC_047151.1	10921	R	383	70.76	29.24
NC_047151.1.10975	NC_047151.1	10975	R	241	83.40	16.60
NC_047151.1.11090	NC_047151.1	11090	R	685	25.99	74.01
NC_047151.1.11099	NC_047151.1	11099	R	688	26.60	73.40
NC_047151.1.11121	NC_047151.1	11121	R	767	60.76	39.24
NC_047151.1.11202	NC_047151.1	11202	R	886	53.16	46.84
NC_047151.1.11257	NC_047151.1	11257	R	918	64.27	35.73
NC_047151.1.11310	NC_047151.1	11310	R	862	87.59	12.41
NC_047151.1.1139	NC_047151.1	1139	R	247	55.06	44.94
NC_047151.1.11407	NC_047151.1	11407	R	1114	41.20	58.80
NC_047151.1.11425	NC_047151.1	11425	R	1185	18.99	81.01
NC_047151.1.11442	NC_047151.1	11442	R	1223	49.06	50.94
NC_047151.1.11449	NC_047151.1	11449	R	1218	53.28	46.72
NC_047151.1.11456	NC_047151.1	11456	R	1244	47.59	52.41
NC_047151.1.11537	NC_047151.1	11537	R	958	48.96	51.04
NC_047151.1.11557	NC_047151.1	11557	R	792	41.92	58.08
NC_047151.1.11592	NC_047151.1	11592	R	590	73.90	26.10
NC_047151.1.11630	NC_047151.1	11630	R	380	72.63	27.37
NC_047151.1.11645	NC_047151.1	11645	R	409	90.71	9.29
NC_047151.1.11761	NC_047151.1	11761	R	368	22.28	77.72
NC_047151.1.11770	NC_047151.1	11770	R	331	39.88	60.12
NC_047151.1.11792	NC_047151.1	11792	R	326	57.67	42.33
NC_047151.1.11873	NC_047151.1	11873	R	72	54.17	45.83
NC_047151.1.11928	NC_047151.1	11928	R	28	71.43	28.57
NC_047151.1.1195	NC_047151.1	1195	R	162	67.28	32.72
NC_047151.1.11981	NC_047151.1	11981	R	80	85.00	15.00
NC_047151.1.12096	NC_047151.1	12096	R	369	27.10	72.90
NC_047151.1.12105	NC_047151.1	12105	R	371	39.89	60.11
NC_047151.1.12127	NC_047151.1	12127	R	367	61.31	38.69
NC_047151.1.12208	NC_047151.1	12208	R	323	44.27	55.73
NC_047151.1.12263	NC_047151.1	12263	R	241	67.63	32.37
NC_047151.1.12301	NC_047151.1	12301	R	180	82.22	17.78
NC_047151.1.12316	NC_047151.1	12316	R	138	94.20	5.80
NC_047151.1.12455	NC_047151.1	12455	R	20	20.00	80.00
NC_047151.1.1248	NC_047151.1	1248	R	119	85.71	14.29
NC_047151.1.12543	NC_047151.1	12543	R	45	48.89	51.11
NC_047151.1.12598	NC_047151.1	12598	R	67	68.66	31.34
NC_047151.1.12651	NC_047151.1	12651	R	120	78.33	21.67
NC_047151.1.12766	NC_047151.1	12766	R	37	16.22	83.78
NC_047151.1.12775	NC_047151.1	12775	R	38	47.37	52.63
NC_047151.1.12797	NC_047151.1	12797	R	47	40.43	59.57
NC_047151.1.12878	NC_047151.1	12878	R	113	55.75	44.25
NC_047151.1.12933	NC_047151.1	12933	R	112	60.71	39.29
NC_047151.1.12986	NC_047151.1	12986	R	86	86.05	13.95
NC_047151.1.13102	NC_047151.1	13102	R	91	17.58	82.42
NC_047151.1.13111	NC_047151.1	13111	R	79	43.04	56.96
NC_047151.1.13133	NC_047151.1	13133	R	79	53.16	46.84
NC_047151.1.13214	NC_047151.1	13214	R	41	51.22	48.78
NC_047151.1.13269	NC_047151.1	13269	R	24	79.17	20.83
NC_047151.1.133	NC_047151.1	133	R	1077	36.49	63.51
NC_047151.1.13322	NC_047151.1	13322	R	26	92.31	7.69
NC_047151.1.13604	NC_047151.1	13604	R	33	57.58	42.42
NC_047151.1.1364	NC_047151.1	1364	R	169	24.26	75.74
NC_047151.1.13657	NC_047151.1	13657	R	71	91.55	8.45
NC_047151.1.13772	NC_047151.1	13772	R	138	26.81	73.19
NC_047151.1.13781	NC_047151.1	13781	R	131	44.27	55.73
NC_047151.1.13803	NC_047151.1	13803	R	131	61.07	38.93
NC_047151.1.1388	NC_047151.1	1388	R	168	42.26	57.74
NC_047151.1.13884	NC_047151.1	13884	R	100	50.00	50.00
NC_047151.1.13939	NC_047151.1	13939	R	86	68.60	31.40
NC_047151.1.1395	NC_047151.1	1395	R	168	61.31	38.69
NC_047151.1.13992	NC_047151.1	13992	R	45	95.56	4.44
NC_047151.1.14107	NC_047151.1	14107	R	44	29.55	70.45
NC_047151.1.14131	NC_047151.1	14131	R	46	28.26	71.74
NC_047151.1.14138	NC_047151.1	14138	R	47	46.81	53.19
NC_047151.1.14219	NC_047151.1	14219	R	34	44.12	55.88
NC_047151.1.14442	NC_047151.1	14442	R	145	24.83	75.17
NC_047151.1.14466	NC_047151.1	14466	R	178	43.26	56.74
NC_047151.1.14473	NC_047151.1	14473	R	192	54.17	45.83
NC_047151.1.14554	NC_047151.1	14554	R	247	41.70	58.30
NC_047151.1.14609	NC_047151.1	14609	R	217	61.29	38.71
NC_047151.1.14662	NC_047151.1	14662	R	145	92.41	7.59
NC_047151.1.1476	NC_047151.1	1476	R	178	50.00	50.00
NC_047151.1.14777	NC_047151.1	14777	R	69	14.49	85.51
NC_047151.1.14801	NC_047151.1	14801	R	59	28.81	71.19
NC_047151.1.14808	NC_047151.1	14808	R	65	46.15	53.85
NC_047151.1.14889	NC_047151.1	14889	R	22	54.55	45.45
NC_047151.1.15112	NC_047151.1	15112	R	98	14.29	85.71
NC_047151.1.15136	NC_047151.1	15136	R	106	38.68	61.32
NC_047151.1.15143	NC_047151.1	15143	R	111	62.16	37.84
NC_047151.1.15224	NC_047151.1	15224	R	133	39.10	60.90
NC_047151.1.15279	NC_047151.1	15279	R	136	63.24	36.76
NC_047151.1.1531	NC_047151.1	1531	R	154	62.99	37.01
NC_047151.1.15332	NC_047151.1	15332	R	224	87.50	12.50
